"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","article","author","year","species","amniotes","environment","ni","precision","abs_yi","source","repo","branch","repo_license"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ford, N.B. & Seigel, R.A. 1989",-0.741416144081269,0.1,"ZCOR",18,"Ford, N.B. & Seigel, R.A.","1989","Ovophis_okinavensis","yes","captive",13,3.16227766016838,0.741416144081269,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ford, N.B. & Seigel, R.A. 1989",-0.708921359427408,0.0625,"ZCOR",18,"Ford, N.B. & Seigel, R.A.","1989","Ovophis_okinavensis","yes","captive",19,4,0.708921359427408,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ford, N.B. & Seigel, R.A. 1989",-0.37688590118819,0.0555555555555556,"ZCOR",18,"Ford, N.B. & Seigel, R.A.","1989","Pantherophis_guttatus","yes","captive",21,4.24264068711928,0.37688590118819,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ford, N.B. & Seigel, R.A. 2006",-0.924458941534002,0.0833333333333333,"ZCOR",19,"Ford, N.B. & Seigel, R.A.","2006","Lamprophis_fuliginosus","yes","captive",15,3.46410161513775,0.924458941534002,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Gignac, A. & Gregory, P.T. 2005",-0.708921359427408,0.0476190476190476,"ZCOR",22,"Gignac, A. & Gregory, P.T.","2005","Thamnophis_ordinoides","yes","captive",24,4.58257569495584,0.708921359427408,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",-0.662462707371799,0.027027027027027,"ZCOR",24,"Glazier, D.S.","2000","Gammarus_minus","no","captive",40,6.08276253029822,0.662462707371799,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",-0.191299921287684,0.0263157894736842,"ZCOR",24,"Glazier, D.S.","2000","Gammarus_minus","no","captive",41,6.16441400296898,0.191299921287684,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",-0.346198637131542,0.0285714285714286,"ZCOR",24,"Glazier, D.S.","2000","Gammarus_minus","no","captive",38,5.91607978309962,0.346198637131542,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",-0.0290081337713624,0.027027027027027,"ZCOR",24,"Glazier, D.S.","2000","Gammarus_minus","no","captive",40,6.08276253029822,0.0290081337713624,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",-0.245835503904489,0.0238095238095238,"ZCOR",24,"Glazier, D.S.","2000","Gammarus_minus","no","captive",45,6.48074069840786,0.245835503904489,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.0240046095931803,0.0238095238095238,"ZCOR",24,"Glazier, D.S.","2000","Gammarus_minus","no","captive",45,6.48074069840786,0.0240046095931803,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",-0.221555353862266,0.03125,"ZCOR",24,"Glazier, D.S.","2000","Gammarus_minus","no","captive",35,5.65685424949238,0.221555353862266,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",-0.135829211491812,0.024390243902439,"ZCOR",24,"Glazier, D.S.","2000","Gammarus_minus","no","captive",44,6.40312423743285,0.135829211491812,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",-0.118552298854127,0.025,"ZCOR",24,"Glazier, D.S.","2000","Gammarus_minus","no","captive",43,6.32455532033676,0.118552298854127,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",-0.0450304119590906,0.0232558139534884,"ZCOR",24,"Glazier, D.S.","2000","Gammarus_minus","no","captive",46,6.557438524302,0.0450304119590906,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Gregerson, F, Haugen, T.O. & Larsen, O.N. 2006",-0.677666067757962,0.0256410256410256,"ZCOR",25,"Gregerson, F, Haugen, T.O. & Larsen, O.N.","2006","Thymallus_thymallus","no","wild",42,6.2449979983984,0.677666067757962,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Gregerson, F, Haugen, T.O. & Larsen, O.N. 2006",-0.271478450974392,0.25,"ZCOR",25,"Gregerson, F, Haugen, T.O. & Larsen, O.N.","2006","Thymallus_thymallus","no","wild",7,2,0.271478450974392,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Gregerson, F, Haugen, T.O. & Larsen, O.N. 2006",-0.387264981373618,0.04,"ZCOR",25,"Gregerson, F, Haugen, T.O. & Larsen, O.N.","2006","Thymallus_thymallus","no","wild",28,5,0.387264981373618,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Gregerson, F, Haugen, T.O. & Larsen, O.N. 2006",-0.713713192547713,0.0294117647058824,"ZCOR",25,"Gregerson, F, Haugen, T.O. & Larsen, O.N.","2006","Thymallus_thymallus","no","wild",37,5.8309518948453,0.713713192547713,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Gregerson, F, Haugen, T.O. & Larsen, O.N. 2006",-0.57223666284798,0.03125,"ZCOR",25,"Gregerson, F, Haugen, T.O. & Larsen, O.N.","2006","Thymallus_thymallus","no","wild",35,5.65685424949238,0.57223666284798,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Heath, D.D., Fox, C.W. & Heath, J.W. 1999",-1.02032775832234,0.012987012987013,"ZCOR",28,"Heath, D.D., Fox, C.W. & Heath, J.W.","1999","Oncorhynchus_tshawytscha","no","captive",80,8.77496438739212,1.02032775832234,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ji, X. & Wang, Z.W. 2005",-0.266108406873654,0.00671140939597315,"ZCOR",31,"Ji, X. & Wang, Z.W.","2005","Naja_atra","yes","wild",152,12.2065556157337,0.266108406873654,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kudo, S. 2001",-0.482195263334283,0.0526315789473684,"ZCOR",33,"Kudo, S.","2001","Elasmucha_dorsalis","no","wild",22,4.35889894354067,0.482195263334283,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kudo, S. 2001",-1.10419270373687,0.0588235294117647,"ZCOR",33,"Kudo, S.","2001","Elasmucha_putoni","no","wild",20,4.12310562561766,1.10419270373687,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kudo, S. 2001",-0.290940262008008,0.04,"ZCOR",33,"Kudo, S.","2001","Elasmucha_putoni","no","captive",28,5,0.290940262008008,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kudo, S. 2001",-0.961623144739051,0.0909090909090909,"ZCOR",33,"Kudo, S.","2001","Sastragala_esakii","no","wild",14,3.3166247903554,0.961623144739051,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kudo, S. 2001",-1.15987763694343,0.142857142857143,"ZCOR",33,"Kudo, S.","2001","Sastragala_scutellata","no","wild",10,2.64575131106459,1.15987763694343,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kudo, S. 2006",-0.0380183065300637,0.0476190476190476,"ZCOR",34,"Kudo, S.","2006","Elasmucha_signoreti","no","wild",24,4.58257569495584,0.0380183065300637,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Lardies, M.A., Carter, M.J, Bozinovic, F 2004",-0.0510442861335116,0.0263157894736842,"ZCOR",35,"Lardies, M.A., Carter, M.J, Bozinovic, F","2004","Porcellio_laevis","no","captive",41,6.16441400296898,0.0510442861335116,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Luiselli, L., Capula, M. & Shine, R. 1996",0.0600721559210316,0.04,"ZCOR",36,"Luiselli, L., Capula, M. & Shine, R.","1996","Coronella_austriaca","yes","wild",28,5,0.0600721559210316,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Madsen, T. & Shine, R. 1996",-1.04537054846688,0.0192307692307692,"ZCOR",37,"Madsen, T. & Shine, R.","1996","Liasis_fuscus","yes","wild",55,7.21110255092798,1.04537054846688,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Madsen, T. & Shine, R. 1996",-0.37688590118819,0.0188679245283019,"ZCOR",37,"Madsen, T. & Shine, R.","1996","Liasis_fuscus","yes","wild",56,7.28010988928052,0.37688590118819,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Marco, A. & V. Pe_rez-Mellado, V. 1998",-0.0400213538367682,0.0434782608695652,"ZCOR",38,"Marco, A. & V. Pe_rez-Mellado, V.","1998","Lacerta_schreiberi","yes","wild",26,4.79583152331272,0.0400213538367682,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rieger, J.F. 1996",-0.928727364246725,0.024390243902439,"ZCOR",43,"Rieger, J.F.","1996","Urocitellus_armatus","yes","wild",44,6.40312423743285,0.928727364246725,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rieger, J.F. 1996",-0.741416144081269,0.0303030303030303,"ZCOR",43,"Rieger, J.F.","1996","Urocitellus_armatus","yes","wild",36,5.74456264653803,0.741416144081269,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rowe, J.W. 1994",-0.309519604203112,0.0126582278481013,"ZCOR",44,"Rowe, J.W.","1994","Chrysemys_picta","yes","wild",82,8.88819441731559,0.309519604203112,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rowe, J.W. 1994",-0.365443754271396,0.0158730158730159,"ZCOR",44,"Rowe, J.W.","1994","Chrysemys_picta","yes","wild",66,7.93725393319377,0.365443754271396,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rowe, J.W. 1994",0.161386696131526,0.032258064516129,"ZCOR",44,"Rowe, J.W.","1994","Chrysemys_picta","yes","wild",34,5.56776436283002,0.161386696131526,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rowe, J.W. 1994",-0.120581028408444,0.03125,"ZCOR",44,"Rowe, J.W.","1994","Chrysemys_picta","yes","wild",35,5.65685424949238,0.120581028408444,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Rowe, J.W., Coval, K.A. & Campbell, K.C. 2003",-0.0500417292784913,0.00709219858156028,"ZCOR",45,"Rowe, J.W., Coval, K.A. & Campbell, K.C.","2003","Chrysemys_picta","yes","wild",144,11.8743420870379,0.0500417292784913,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Segers, F.H.I.D. & Taborsky, B. 2011",-0.181982688600706,0.0588235294117647,"ZCOR",47,"Segers, F.H.I.D. & Taborsky, B.","2011","Simochromis_pleurospilus","no","captive",20,4.12310562561766,0.181982688600706,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Shibata, F. & Kawamichi, T. 2009",0.0030000090000486,0.00574712643678161,"ZCOR",48,"Shibata, F. & Kawamichi, T.","2009","Apodemus_argenteus","yes","wild",177,13.1909059582729,0.0030000090000486,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Sinervo, B. 1990",-0.354092528962243,0.00221238938053097,"ZCOR",50,"Sinervo, B.","1990","Sceloporus_occidentalis","yes","wild",455,21.2602916254693,0.354092528962243,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Sinervo, B. 1990",-0.37688590118819,0.0033112582781457,"ZCOR",50,"Sinervo, B.","1990","Sceloporus_occidentalis","yes","wild",305,17.3781471969828,0.37688590118819,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Sinervo, B. 1990",-0.365443754271396,0.00529100529100529,"ZCOR",50,"Sinervo, B.","1990","Sceloporus_occidentalis","yes","wild",192,13.7477270848675,0.365443754271396,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Sinervo, B. 1990",-0.331647108705132,0.0025706940874036,"ZCOR",50,"Sinervo, B.","1990","Sceloporus_occidentalis","yes","wild",392,19.723082923316,0.331647108705132,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Skibiel, A.L., Dobson, F.S. & Murie, J.O. 2009",-0.354092528962243,0.0114942528735632,"ZCOR",51,"Skibiel, A.L., Dobson, F.S. & Murie, J.O.","2009","Urocitellus_columbianus","yes","wild",90,9.32737905308882,0.354092528962243,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Sorci, G. & Clobert, J. 1999",-0.409443429277212,0.024390243902439,"ZCOR",52,"Sorci, G. & Clobert, J.","1999","Zootoca_vivipara","yes","captive",44,6.40312423743285,0.409443429277212,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Taborsky, B., Skubic, E. & Bruintjes, R. 2007",0.244774112659353,0.142857142857143,"ZCOR",54,"Taborsky, B., Skubic, E. & Bruintjes, R.","2007","Neolamprologus_pulcher","no","captive",10,2.64575131106459,0.244774112659353,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M 2006",-0.459896681212679,0.0416666666666667,"ZCOR",55,"Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M","2006","Zoarces_viviparus","no","wild",27,4.89897948556636,0.459896681212679,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M 2006",-0.647522844827373,0.0217391304347826,"ZCOR",55,"Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M","2006","Zoarces_viviparus","no","wild",49,6.78232998312527,0.647522844827373,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M 2006",-0.354092528962243,0.0227272727272727,"ZCOR",55,"Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M","2006","Zoarces_viviparus","no","wild",47,6.6332495807108,0.354092528962243,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M 2006",-0.604155602962267,0.0344827586206897,"ZCOR",55,"Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M","2006","Zoarces_viviparus","no","wild",32,5.3851648071345,0.604155602962267,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M 2006",-0.829114038301766,0.024390243902439,"ZCOR",55,"Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M","2006","Zoarces_viviparus","no","wild",44,6.40312423743285,0.829114038301766,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M 2006",-0.435611223236224,0.0303030303030303,"ZCOR",55,"Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M","2006","Zoarces_viviparus","no","wild",36,5.74456264653803,0.435611223236224,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M 2006",-1.07143168405867,0.024390243902439,"ZCOR",55,"Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M","2006","Zoarces_viviparus","no","wild",44,6.40312423743285,1.07143168405867,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M 2006",-0.576339754969193,0.0227272727272727,"ZCOR",55,"Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M","2006","Zoarces_viviparus","no","wild",47,6.6332495807108,0.576339754969193,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M 2006",-0.536060336610567,0.0217391304347826,"ZCOR",55,"Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M","2006","Zoarces_viviparus","no","wild",49,6.78232998312527,0.536060336610567,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M 2006",-0.536060336610567,0.0227272727272727,"ZCOR",55,"Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M","2006","Zoarces_viviparus","no","wild",47,6.6332495807108,0.536060336610567,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M 2006",-0.435611223236224,0.0217391304347826,"ZCOR",55,"Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M","2006","Zoarces_viviparus","no","wild",49,6.78232998312527,0.435611223236224,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#4","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M 2006",-0.435611223236224,0.0222222222222222,"ZCOR",55,"Vetemaa, M., Neuman, E., Thoresson, G. & Pihlak, M","2006","Zoarces_viviparus","no","wild",48,6.70820393249937,0.435611223236224,"CRAN",NA,NA,"CRAN"
