"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","lhs","op","rhs","est","pval","confint","est_sig","est_std","se_std","pval_std","confint_std","est_sig_std","block","group","label","lavaan_label","precision","abs_yi","source","repo","branch","repo_license"
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",11,0.69,0.004356,"est",11,"SCRPed","=~","DEIintegration",0.69,0,"[0.560, 0.820]","0.690***",0.636,0.045,0,"[0.548, 0.724]","0.636***",1,"CPY","SCRPed.BY.DEIintegration.CPY",".p11.",15.1515151515152,0.69,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",12,0.626,0.002809,"est",12,"SCRPed","=~","EquitableEval",0.626,0,"[0.522, 0.731]","0.626***",0.707,0.039,0,"[0.630, 0.784]","0.707***",1,"CPY","SCRPed.BY.EquitableEval.CPY",".p12.",18.8679245283019,0.626,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",13,0.191,0.000841,"est",13,"TradPed","~~","Valued",0.191,0,"[0.134, 0.248]","0.191***",0.875,0.031,0,"[0.814, 0.936]","0.875***",1,"CPY","TradPed.WITH.Valued.CPY","",34.4827586206897,0.191,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",14,0.363,0.002116,"est",14,"TradPed","~~","SCRPed",0.363,0,"[0.272, 0.453]","0.363***",0.841,0.032,0,"[0.778, 0.903]","0.841***",1,"CPY","TradPed.WITH.SCRPed.CPY","",21.7391304347826,0.363,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",15,0.162,0.000784,"est",15,"Valued","~~","SCRPed",0.162,0,"[0.107, 0.217]","0.162***",0.658,0.054,0,"[0.552, 0.763]","0.658***",1,"CPY","Valued.WITH.SCRPed.CPY","",35.7142857142857,0.162,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",16,0.233,0.000729,"est",16,"ClearResponsibilities","~~","ClearResponsibilities",0.233,0,"[0.181, 0.286]","0.233***",0.379,0.043,0,"[0.294, 0.463]","0.379***",1,"CPY","Variances.ClearResponsibilities.CPY","",37.037037037037,0.233,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",17,0.216,0.000625,"est",17,"EffectiveAnswers","~~","EffectiveAnswers",0.216,0,"[0.166, 0.266]","0.216***",0.344,0.042,0,"[0.261, 0.426]","0.344***",1,"CPY","Variances.EffectiveAnswers.CPY","",40,0.216,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",18,0.328,0.001296,"est",18,"Feedback","~~","Feedback",0.328,0,"[0.258, 0.398]","0.328***",0.471,0.05,0,"[0.373, 0.569]","0.471***",1,"CPY","Variances.Feedback.CPY","",27.7777777777778,0.328,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",19,0.439,0.002401,"est",19,"ClearOrganization","~~","ClearOrganization",0.439,0,"[0.343, 0.536]","0.439***",0.418,0.046,0,"[0.327, 0.508]","0.418***",1,"CPY","Variances.ClearOrganization.CPY","",20.4081632653061,0.439,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",20,0.238,0.000841,"est",20,"ClearPresentation","~~","ClearPresentation",0.238,0,"[0.181, 0.295]","0.238***",0.306,0.039,0,"[0.228, 0.383]","0.306***",1,"CPY","Variances.ClearPresentation.CPY","",34.4827586206897,0.238,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",21,0.227,0.000625,"est",21,"ValObjectives","~~","ValObjectives",0.227,0,"[0.179, 0.276]","0.227***",0.646,0.058,0,"[0.532, 0.760]","0.646***",1,"CPY","Variances.ValObjectives.CPY","",40,0.227,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",22,0.248,0.001225,"est",22,"IncrUnderstanding","~~","IncrUnderstanding",0.248,0,"[0.179, 0.316]","0.248***",0.341,0.051,0,"[0.242, 0.441]","0.341***",1,"CPY","Variances.IncrUnderstanding.CPY","",28.5714285714286,0.248,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",23,0.3,0.002116,"est",23,"IncrInterest","~~","IncrInterest",0.3,0,"[0.210, 0.390]","0.300***",0.304,0.05,0,"[0.206, 0.401]","0.304***",1,"CPY","Variances.IncrInterest.CPY","",21.7391304347826,0.3,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",24,0.139,0.000625,"est",24,"MultPerspectives","~~","MultPerspectives",0.139,0,"[0.091, 0.187]","0.139***",0.223,0.042,0,"[0.140, 0.306]","0.223***",1,"CPY","Variances.MultPerspectives.CPY","",40,0.139,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",25,0.181,0.000484,"est",25,"InclusvClassrm","~~","InclusvClassrm",0.181,0,"[0.138, 0.225]","0.181***",0.406,0.052,0,"[0.305, 0.507]","0.406***",1,"CPY","Variances.InclusvClassrm.CPY","",45.4545454545455,0.181,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",26,0.341,0.001369,"est",26,"DEIintegration","~~","DEIintegration",0.341,0,"[0.268, 0.413]","0.341***",0.596,0.057,0,"[0.484, 0.707]","0.596***",1,"CPY","Variances.DEIintegration.CPY","",27.027027027027,0.341,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",27,0.19,0.000484,"est",27,"EquitableEval","~~","EquitableEval",0.19,0,"[0.148, 0.232]","0.190***",0.5,0.056,0,"[0.391, 0.609]","0.500***",1,"CPY","Variances.EquitableEval.CPY","",45.4545454545455,0.19,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",28,0.383,0.002704,"est",28,"TradPed","~~","TradPed",0.383,0,"[0.281, 0.484]","0.383***",1,0,NA,"[1.000, 1.000]","1.000",1,"CPY","Variances.TradPed.CPY","",19.2307692307692,0.383,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",29,0.125,0.000729,"est",29,"Valued","~~","Valued",0.125,0,"[0.071, 0.178]","0.125***",1,0,NA,"[1.000, 1.000]","1.000",1,"CPY","Variances.Valued.CPY","",37.037037037037,0.125,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",30,0.486,0.003969,"est",30,"SCRPed","~~","SCRPed",0.486,0,"[0.361, 0.610]","0.486***",1,0,NA,"[1.000, 1.000]","1.000",1,"CPY","Variances.SCRPed.CPY","",15.8730158730159,0.486,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",31,4.513,0.002704,"est",31,"ClearResponsibilities","~1","",4.513,0,"[4.411, 4.616]","4.513***",5.75,0.271,0,"[5.220, 6.280]","5.750***",1,"CPY","Means.ClearResponsibilities.CPY",".p31.",19.2307692307692,4.513,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",32,4.429,0.002916,"est",32,"EffectiveAnswers","~1","",4.429,0,"[4.324, 4.534]","4.429***",5.584,0.268,0,"[5.058, 6.110]","5.584***",1,"CPY","Means.EffectiveAnswers.CPY",".p32.",18.5185185185185,4.429,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",33,4.307,0.003249,"est",33,"Feedback","~1","",4.307,0,"[4.196, 4.418]","4.307***",5.159,0.254,0,"[4.662, 5.656]","5.159***",1,"CPY","Means.Feedback.CPY",".p33.",17.5438596491228,4.307,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",34,4.082,0.004761,"est",34,"ClearOrganization","~1","",4.082,0,"[3.947, 4.217]","4.082***",3.98,0.196,0,"[3.597, 4.364]","3.980***",1,"CPY","Means.ClearOrganization.CPY",".p34.",14.4927536231884,4.082,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",35,4.299,0.0036,"est",35,"ClearPresentation","~1","",4.299,0,"[4.182, 4.416]","4.299***",4.872,0.237,0,"[4.408, 5.336]","4.872***",1,"CPY","Means.ClearPresentation.CPY",".p35.",16.6666666666667,4.299,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",36,4.539,0.001521,"est",36,"ValObjectives","~1","",4.539,0,"[4.462, 4.616]","4.539***",7.65,0.379,0,"[6.907, 8.393]","7.650***",1,"CPY","Means.ValObjectives.CPY",".p36.",25.6410256410256,4.539,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",37,4.276,0.003364,"est",37,"IncrUnderstanding","~1","",4.276,0,"[4.161, 4.390]","4.276***",5.017,0.256,0,"[4.515, 5.519]","5.017***",1,"CPY","Means.IncrUnderstanding.CPY",".p37.",17.2413793103448,4.276,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",38,3.961,0.004761,"est",38,"IncrInterest","~1","",3.961,0,"[3.826, 4.095]","3.961***",3.983,0.208,0,"[3.576, 4.391]","3.983***",1,"CPY","Means.IncrInterest.CPY",".p38.",14.4927536231884,3.961,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",39,4.479,0.003025,"est",39,"MultPerspectives","~1","",4.479,0,"[4.371, 4.587]","4.479***",5.666,0.289,0,"[5.100, 6.233]","5.666***",1,"CPY","Means.MultPerspectives.CPY",".p39.",18.1818181818182,4.479,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",40,4.675,0.002116,"est",40,"InclusvClassrm","~1","",4.675,0,"[4.585, 4.764]","4.675***",6.991,0.349,0,"[6.307, 7.675]","6.991***",1,"CPY","Means.InclusvClassrm.CPY",".p40.",21.7391304347826,4.675,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",41,4.55,0.0025,"est",41,"DEIintegration","~1","",4.55,0,"[4.452, 4.648]","4.550***",6.016,0.299,0,"[5.429, 6.602]","6.016***",1,"CPY","Means.DEIintegration.CPY",".p41.",20,4.55,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",42,4.595,0.001764,"est",42,"EquitableEval","~1","",4.595,0,"[4.513, 4.677]","4.595***",7.449,0.371,0,"[6.722, 8.176]","7.449***",1,"CPY","Means.EquitableEval.CPY",".p42.",23.8095238095238,4.595,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",43,0,0,"est",43,"TradPed","~1","",0,NA,"[0.000, 0.000]","0.000",0,0,NA,"[0.000, 0.000]","0.000",1,"CPY","Means.TradPed.CPY","",NA,0,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",44,0,0,"est",44,"Valued","~1","",0,NA,"[0.000, 0.000]","0.000",0,0,NA,"[0.000, 0.000]","0.000",1,"CPY","Means.Valued.CPY","",NA,0,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",45,0,0,"est",45,"SCRPed","~1","",0,NA,"[0.000, 0.000]","0.000",0,0,NA,"[0.000, 0.000]","0.000",1,"CPY","Means.SCRPed.CPY","",NA,0,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",46,1,0,"est",46,"TradPed","=~","ClearResponsibilities",1,NA,"[1.000, 1.000]","1.000",0.908,0.026,0,"[0.858, 0.958]","0.908***",2,"ORG","TradPed.BY.ClearResponsibilities.ORG","",NA,1,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",47,1.039,0.003844,"est",47,"TradPed","=~","EffectiveAnswers",1.039,0,"[0.918, 1.159]","1.039***",0.887,0.029,0,"[0.831, 0.944]","0.887***",2,"ORG","TradPed.BY.EffectiveAnswers.ORG",".p2.",16.1290322580645,1.039,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",48,0.982,0.005476,"est",48,"TradPed","=~","Feedback",0.982,0,"[0.837, 1.126]","0.982***",0.693,0.053,0,"[0.589, 0.796]","0.693***",2,"ORG","TradPed.BY.Feedback.ORG",".p3.",13.5135135135135,0.982,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",49,1.265,0.006889,"est",49,"TradPed","=~","ClearOrganization",1.265,0,"[1.102, 1.427]","1.265***",0.834,0.038,0,"[0.760, 0.907]","0.834***",2,"ORG","TradPed.BY.ClearOrganization.ORG",".p4.",12.0481927710843,1.265,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",50,1.188,0.004356,"est",50,"TradPed","=~","ClearPresentation",1.188,0,"[1.059, 1.318]","1.188***",0.926,0.022,0,"[0.882, 0.970]","0.926***",2,"ORG","TradPed.BY.ClearPresentation.ORG",".p5.",15.1515151515152,1.188,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",51,1,0,"est",51,"Valued","=~","ValObjectives",1,NA,"[1.000, 1.000]","1.000",0.454,0.065,0,"[0.326, 0.582]","0.454***",2,"ORG","Valued.BY.ValObjectives.ORG","",NA,1,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",52,1.96,0.046656,"est",52,"Valued","=~","IncrUnderstanding",1.96,0,"[1.536, 2.383]","1.960***",0.758,0.063,0,"[0.635, 0.881]","0.758***",2,"ORG","Valued.BY.IncrUnderstanding.ORG",".p7.",4.62962962962963,1.96,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",53,2.351,0.065536,"est",53,"Valued","=~","IncrInterest",2.351,0,"[1.849, 2.853]","2.351***",0.769,0.063,0,"[0.646, 0.891]","0.769***",2,"ORG","Valued.BY.IncrInterest.ORG",".p8.",3.90625,2.351,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",54,1,0,"est",54,"SCRPed","=~","MultPerspectives",1,NA,"[1.000, 1.000]","1.000",0.592,0.07,0,"[0.454, 0.730]","0.592***",2,"ORG","SCRPed.BY.MultPerspectives.ORG","",NA,1,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",55,0.74,0.003025,"est",55,"SCRPed","=~","InclusvClassrm",0.74,0,"[0.631, 0.848]","0.740***",0.656,0.072,0,"[0.515, 0.798]","0.656***",2,"ORG","SCRPed.BY.InclusvClassrm.ORG",".p10.",18.1818181818182,0.74,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_strong_paramEsts.csv","lhbikos","Worked_Examples/strong_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/strong_paramEsts.csv",56,0.69,0.004356,"est",56,"SCRPed","=~","DEIintegration",0.69,0,"[0.560, 0.820]","0.690***",0.54,0.072,0,"[0.398, 0.681]","0.540***",2,"ORG","SCRPed.BY.DEIintegration.ORG",".p11.",15.1515151515152,0.69,"GitHub","ReC_Psychometrics","main",NA
