z,v
0.423999999977286,0.0212765957446809
0.254999999960692,0.0178571428571429
0.576000000024996,0.0185185185185185
0.277000000028153,0.0196078431372549
0.40000000005233,0.0212765957446809
0.353999999986994,0.0185185185185185
0.43599999996571,0.0222222222222222
0.40000000005233,0.0212765957446809
-0.100000000378807,0.0192307692307692
0.43599999996571,0.0138888888888889
0.131000000018636,0.0285714285714286
0.0599999999707515,0.0277777777777778
0.365000000040299,0.0212765957446809
0.331999999947053,0.0158730158730159
0.423999999977286,0.0169491525423729
0.563000000000655,0.037037037037037
0.459999999997571,0.0196078431372549
0.212999999972368,0.00606060606060606
-0.0299999997609649,0.024390243902439
0.0799999999887973,0.010989010989011
-0.0900000002548934,0.0140845070422535
0.353999999986994,0.0185185185185185
0.224000000015112,0.0166666666666667
0.0500000000422254,0.0204081632653061
0.266000000018938,0.0119047619047619
0.309999999947618,0.0078740157480315
0.109999999985395,0.0196078431372549
0.182000000043655,0.0125
-0.0900000002548934,0.0185185185185185
0.0500000000422254,0.0212765957446809
-0.0500000000422254,0.0333333333333333
-0.0100000003200325,0.02
0.151000000019263,0.0208333333333333
0.182000000043655,0.0072463768115942
0.0599999999707515,0.0126582278481013
0.459999999997571,0.0212765957446809
0.388000000024784,0.0303030303030303
0.523000000033283,0.0212765957446809
0.266000000018938,0.0204081632653061
0.109999999985395,0.0333333333333333
0.40000000005233,0.0208333333333333
0.266000000018938,0.0204081632653061
-0.0100000003200325,0.0196078431372549
0.376999999969833,0.0062111801242236
0.245000000014666,0.0204081632653061
0.224000000015112,0.0050251256281407
0.331999999947053,0.0175438596491228
0.331999999947053,0.0208333333333333
0.120999999983372,0.0204081632653061
0.376999999969833,0.0120481927710843
0.120999999983372,0.0196078431372549
0.287999999958832,0.0212765957446809
0.171999999979103,0.0208333333333333
0.692999999963557,0.0192307692307692
0.245000000014666,0.02
0.212999999972368,0.027027027027027
0.423999999977286,0.02
0.161000000006311,0.0212765957446809
0.287999999958832,0.0103092783505155
0.233999999984885,0.00862068965517241
0.20300000003183,0.0208333333333333
0.224000000015112,0.0196078431372549
-0.181999999526909,0.0212765957446809
0.388000000024784,0.0175438596491228
0.245000000014666,0.0178571428571429
0.298999999971207,0.0166666666666667
0.536000000060399,0.0188679245283019
0.342999999982506,0.0212765957446809
0.192000000020508,0.0178571428571429
-0.0600000004725536,0.0178571428571429
0.161000000006311,0.00909090909090909
0.353999999986994,0.01
0.576000000024996,0.0149253731343284
0.287999999958832,0.00909090909090909
0.298999999971207,0.0149253731343284
0.662000000023971,0.037037037037037
0.447999999988512,0.0212765957446809
0.388000000024784,0.012987012987013
0.320999999993486,0.0204081632653061
0.20300000003183,0.0212765957446809
0.423999999977286,0.0135135135135135
0.331999999947053,0.0212765957446809
0.0899999999524569,0.02
0.287999999958832,0.0188679245283019
0.245000000014666,0.02
0.233999999984885,0.0208333333333333
0.233999999984885,0.0192307692307692
0.447999999988512,0.0212765957446809
0.353999999986994,0.0166666666666667
0.161000000006311,0.0212765957446809
0.151000000019263,0.00970873786407767
0.287999999958832,0.0212765957446809
0.245000000014666,0.0192307692307692
0.287999999958832,0.027027027027027
0.171999999979103,0.0208333333333333
0.0799999999887973,0.0175438596491228
0.254999999960692,0.00285714285714286
0.161000000006311,0.0208333333333333
0.471999999980826,0.0212765957446809
0.576000000024996,0.0158730158730159
0.20300000003183,0.0196078431372549
0.245000000014666,0.0227272727272727
0.212999999972368,0.0121951219512195
0.171999999979103,0.0555555555555556
-0.0399999996883383,0.0158730158730159
0.576000000024996,0.0105263157894737
0.331999999947053,0.02
0.224000000015112,0.0204081632653061
0.120999999983372,0.0192307692307692
0.0299999999611449,0.0181818181818182
-0.192000000227972,0.0204081632653061
0.0799999999887973,0.0172413793103448
0.212999999972368,0.00934579439252336
0.0899999999524569,0.0204081632653061
0.411999999950918,0.02
0.447999999988512,0.0192307692307692
0.109999999985395,0.0212765957446809
0.411999999950918,0.02
0.388000000024784,0.0121951219512195
0.647999999933747,0.00847457627118644
0.647999999933747,0.0357142857142857
0.388000000024784,0.0119047619047619
0.131000000018636,0.0178571428571429
0.233999999984885,0.0188679245283019
0.388000000024784,0.0212765957446809
0.576000000024996,0.0208333333333333
0.309999999947618,0.0161290322580645
0.233999999984885,0.032258064516129
0.266000000018938,0.0188679245283019
0.331999999947053,0.00909090909090909
0.0200000000400851,0.0217391304347826
0.928999999963824,0.0166666666666667
0.365000000040299,0.00826446280991736
0.523000000033283,0.0178571428571429
0.298999999971207,0.0204081632653061
0.298999999971207,0.0212765957446809
0.43599999996571,0.0204081632653061
0.254999999960692,0.0208333333333333
0.277000000028153,0.00416666666666667
0.423999999977286,0.0188679245283019
0.0500000000422254,0.03125
0.353999999986994,0.0161290322580645
0.192000000020508,0.0185185185185185
0.182000000043655,0.0158730158730159
0.298999999971207,0.0192307692307692
0.192000000020508,0.02
0.633000000034229,0.0172413793103448
0.0999999999747938,0.0212765957446809
0.266000000018938,0.00657894736842105
0.131000000018636,0.0204081632653061
0.0299999999611449,0.0208333333333333
0.388000000024784,0.0212765957446809
0.0899999999524569,0.0192307692307692
-0.069999999682018,0.0212765957446809
0.266000000018938,0.0169491525423729
0.365000000040299,0.0208333333333333
0.266000000018938,0.00847457627118644
0.485000000025529,0.0217391304347826
0.725000000049749,0.0208333333333333
0.224000000015112,0.00636942675159236
0.212999999972368,0.00549450549450549
0.589999999961723,0.0158730158730159
0.161000000006311,0.0212765957446809
0.0200000000400851,0.02
0.0599999999707515,0.012987012987013
0.212999999972368,0.0188679245283019
0.224000000015112,0.0208333333333333
0.277000000028153,0.0212765957446809
0.266000000018938,0.0163934426229508
0.20300000003183,0.0222222222222222
0.309999999947618,0.0204081632653061
0.131000000018636,0.0204081632653061
0.725000000049749,0.0212765957446809
0.287999999958832,0.0108695652173913
0.54899999999384,0.0208333333333333
0.459999999997571,0.0172413793103448
0.120999999983372,0.0212765957446809
0.43599999996571,0.0208333333333333
0.141000000040687,0.00671140939597315
0.141000000040687,0.0212765957446809
0.161000000006311,0.00347222222222222
0.0799999999887973,0.0138888888888889
0.224000000015112,0.0208333333333333
0.266000000018938,0.0128205128205128
0.376999999969833,0.012987012987013
0.0500000000422254,0.0208333333333333
0.0799999999887973,0.0208333333333333
0.509999999957598,0.00309597523219814
0.151000000019263,0.00806451612903226
-0.151000000019263,0.0172413793103448
0.192000000020508,0.00497512437810945
0.423999999977286,0.012987012987013
0.536000000060399,0.010989010989011
0.423999999977286,0.0147058823529412
0.254999999960692,0.0161290322580645
0.0899999999524569,0.0135135135135135
0.0399999999888186,0.0103092783505155
0.266000000018938,0.00595238095238095
0.245000000014666,0.0185185185185185
0.563000000000655,0.0178571428571429
0.523000000033283,0.0178571428571429
0.212999999972368,0.0135135135135135
0.376999999969833,0.02
0.376999999969833,0.0075187969924812
0.536000000060399,0.0212765957446809
0.589999999961723,0.0125
0.287999999958832,0.0188679245283019
0.447999999988512,0.0196078431372549
0.254999999960692,0.0196078431372549
0.617999999994388,0.0135135135135135
0.320999999993486,0.00420168067226891
0.320999999993486,0.0212765957446809
0.151000000019263,0.0208333333333333
0.0999999999747938,0.0138888888888889
0.0899999999524569,0.0204081632653061
0.212999999972368,0.0212765957446809
0.54899999999384,0.0106382978723404
0.233999999984885,0.02
0.0200000000400851,0.0158730158730159
0.633000000034229,0.0185185185185185
0.309999999947618,0.00555555555555556
0.423999999977286,0.012987012987013
0.342999999982506,0.0121951219512195
0.233999999984885,0.00440528634361234
0.0899999999524569,0.0208333333333333
0.353999999986994,0.0135135135135135
0.287999999958832,0.0188679245283019
0.277000000028153,0.0140845070422535
0.0299999999611449,0.0222222222222222
0.353999999986994,0.0212765957446809
0.212999999972368,0.0204081632653061
0.576000000024996,0.02
0.192000000020508,0.0181818181818182
0.171999999979103,0.0196078431372549
0.212999999972368,0.00591715976331361
0.331999999947053,0.00549450549450549
0.0399999999888186,0.0103092783505155
0.224000000015112,0.0101010101010101
0.171999999979103,0.0166666666666667
0.0899999999524569,0.0188679245283019
0.376999999969833,0.0101010101010101
0.388000000024784,0.0111111111111111
0.287999999958832,0.0169491525423729
0.459999999997571,0.0192307692307692
0.523000000033283,0.0178571428571429
0.277000000028153,0.0144927536231884
0.287999999958832,0.0181818181818182
0.447999999988512,0.0161290322580645
0.266000000018938,0.0181818181818182
0.233999999984885,0.0142857142857143
0.192000000020508,0.0178571428571429
0.212999999972368,0.0192307692307692
0.411999999950918,0.0166666666666667
0.109999999985395,0.0204081632653061
0.376999999969833,0.0178571428571429
0.496999999950569,0.0192307692307692
0.266000000018938,0.0128205128205128
0.320999999993486,0.02
0.376999999969833,0.00247524752475248
0.109999999985395,0.0166666666666667
0.20300000003183,0.0212765957446809
0.576000000024996,0.0138888888888889
0.171999999979103,0.0196078431372549
0.43599999996571,0.0172413793103448
0.277000000028153,0.0204081632653061
0.161000000006311,0.00719424460431655
0.423999999977286,0.02
0.224000000015112,0.0185185185185185
0.182000000043655,0.02
0.576000000024996,0.0169491525423729
0.365000000040299,0.00854700854700855
0.298999999971207,0.0192307692307692
0.485000000025529,0.0172413793103448
0.233999999984885,0.0185185185185185
0.161000000006311,0.00374531835205993
0.233999999984885,0.0112359550561798
0.604000000000604,0.0212765957446809
-0.0799999998881559,0.0212765957446809
0.224000000015112,0.0277777777777778
0.20300000003183,0.02
0.254999999960692,0.0163934426229508
0.266000000018938,0.0101010101010101
0.388000000024784,0.00840336134453781
0.20300000003183,0.0117647058823529
0.212999999972368,0.0208333333333333
0.287999999958832,0.0212765957446809
0.523000000033283,0.0217391304347826
0.245000000014666,0.0149253731343284
0.342999999982506,0.0120481927710843
0.331999999947053,0.0138888888888889
0.141000000040687,0.0125
0.459999999997571,0.0144927536231884
0.266000000018938,0.02
0.485000000025529,0.0212765957446809
0.277000000028153,0.0192307692307692
0.254999999960692,0.0212765957446809
0.182000000043655,0.0120481927710843
0.233999999984885,0.02
0.459999999997571,0.0175438596491228
0.171999999979103,0.0163934426229508
0.309999999947618,0.0208333333333333
0.109999999985395,0.00432900432900433
0.972999999927069,0.02
0.0200000000400851,0.0147058823529412
0.0399999999888186,0.0142857142857143
0.365000000040299,0.0196078431372549
0.0799999999887973,0.0149253731343284
0.423999999977286,0.0126582278481013
0.342999999982506,0.0120481927710843
0.161000000006311,0.0149253731343284
0.298999999971207,0.0072463768115942
0.171999999979103,0.0151515151515152
0.109999999985395,0.00769230769230769
0.320999999993486,0.0163934426229508
0.342999999982506,0.0208333333333333
0.388000000024784,0.0192307692307692
0.254999999960692,0.0212765957446809
0.411999999950918,0.0196078431372549
0.447999999988512,0.0103092783505155
0.151000000019263,0.0172413793103448
0.471999999980826,0.0128205128205128
0.131000000018636,0.0208333333333333
0.0299999999611449,0.0204081632653061
0.342999999982506,0.0188679245283019
0.485000000025529,0.0222222222222222
0.411999999950918,0.0138888888888889
0.151000000019263,0.0222222222222222
0.109999999985395,0.0175438596491228
0.708999999925423,0.0178571428571429
0.576000000024996,0.024390243902439
0.0399999999888186,0.0149253731343284
0.277000000028153,0.0181818181818182
0.0599999999707515,0.0185185185185185
0.298999999971207,0.00380228136882129
0.309999999947618,0.0111111111111111
0.298999999971207,0.0178571428571429
0.277000000028153,0.0133333333333333
0.151000000019263,0.0192307692307692
-0.0299999997609649,0.0217391304347826
0.633000000034229,0.0128205128205128
0.171999999979103,0.0196078431372549
0.376999999969833,0.0204081632653061
0.353999999986994,0.0166666666666667
0.277000000028153,0.0212765957446809
0.224000000015112,0.0163934426229508
0.563000000000655,0.0192307692307692
0.589999999961723,0.0158730158730159
0.161000000006311,0.00531914893617021
0.423999999977286,0.00371747211895911
0.0200000000400851,0.0175438596491228
0.0799999999887973,0.0158730158730159
0.109999999985395,0.015625
0.224000000015112,0.0178571428571429
0.320999999993486,0.0192307692307692
0.40000000005233,0.0204081632653061
0.151000000019263,0.0185185185185185
0.109999999985395,0.0136986301369863
0.131000000018636,0.0204081632653061
0.589999999961723,0.0123456790123457
0.277000000028153,0.0119047619047619
0.411999999950918,0.0103092783505155
0.277000000028153,0.0185185185185185
0.131000000018636,0.0212765957446809
0.233999999984885,0.0136986301369863
0.109999999985395,0.0121951219512195
0.171999999979103,0.0204081632653061
0.617999999994388,0.0217391304347826
0.224000000015112,0.0188679245283019
0.298999999971207,0.0133333333333333
0.266000000018938,0.0192307692307692
-0.0299999997609649,0.0212765957446809
0.0899999999524569,0.0217391304347826
0.376999999969833,0.0208333333333333
0.0200000000400851,0.0212765957446809
0.320999999993486,0.0178571428571429
0.309999999947618,0.0192307692307692
0.662000000023971,0.0163934426229508
0.342999999982506,0.00884955752212389
0.353999999986994,0.0169491525423729
0.365000000040299,0.0232558139534884
0.576000000024996,0.0175438596491228
0.233999999984885,0.02
0.192000000020508,0.0172413793103448
0.411999999950918,0.02
0.0200000000400851,0.0188679245283019
0.245000000014666,0.0172413793103448
0.388000000024784,0.0175438596491228
0.224000000015112,0.0212765957446809
0.182000000043655,0.0185185185185185
-0.0900000002548934,0.0151515151515152
0.141000000040687,0.0212765957446809
0.20300000003183,0.0140845070422535
0.0200000000400851,0.0192307692307692
0.277000000028153,0.0212765957446809
0.342999999982506,0.0212765957446809
0.309999999947618,0.0161290322580645
0.171999999979103,0.0133333333333333
0.151000000019263,0.00366300366300366
0.233999999984885,0.0163934426229508
0.320999999993486,0.00411522633744856
0.0899999999524569,0.0128205128205128
0.20300000003183,0.00675675675675676
0.20300000003183,0.0048780487804878
0.331999999947053,0.0108695652173913
0.309999999947618,0.0072463768115942
0.254999999960692,0.00161550888529887
0.298999999971207,0.00233644859813084
0.447999999988512,0.00662251655629139
0.0699999999834904,0.00357142857142857
0.151000000019263,0.00226244343891403
0.376999999969833,0.00847457627118644
0.131000000018636,0.00549450549450549
0.182000000043655,0.00480769230769231
0.151000000019263,0.0023696682464455
0.212999999972368,0.0116279069767442
0.131000000018636,0.00401606425702811
0.388000000024784,0.00584795321637427
0.309999999947618,0.00245098039215686
0.459999999997571,0.01
0.233999999984885,0.00523560209424084
0.131000000018636,0.00261096605744125
0.0899999999524569,0.00746268656716418
0.287999999958832,0.00671140939597315
0.320999999993486,0.00353356890459364
0.161000000006311,0.0010752688172043
0.353999999986994,0.00833333333333333
0.212999999972368,0.00233644859813084
0.365000000040299,0.00584795321637427
0.151000000019263,0.00392156862745098
0.131000000018636,0.0078125
0.277000000028153,0.0113636363636364
0.182000000043655,0.00409836065573771
0.277000000028153,0.0138888888888889
0.496999999950569,0.00306748466257669
0.233999999984885,0.005
0.320999999993486,0.00386100386100386
0.54899999999384,0.0108695652173913
0.233999999984885,0.00363636363636364
0.192000000020508,0.00813008130081301
0.141000000040687,0.00315457413249211
0.20300000003183,0.00460829493087558
0.151000000019263,0.00446428571428571
0.131000000018636,0.0065359477124183
0.224000000015112,0.0101010101010101
0.192000000020508,0.00925925925925926
0.287999999958832,0.00334448160535117
0.141000000040687,0.00806451612903226
0.266000000018938,0.00336700336700337
0.0999999999747938,0.00325732899022801
0.141000000040687,0.00628930817610063
0.254999999960692,0.00218340611353712
0.245000000014666,0.0128205128205128
0.151000000019263,0.00900900900900901
0.161000000006311,0.00423728813559322
0.331999999947053,0.00598802395209581
0.141000000040687,0.00625
0.0999999999747938,0.0188679245283019
0.171999999979103,0.00476190476190476
-0.0399999996883383,0.00564971751412429
0.161000000006311,0.00574712643678161
0.0799999999887973,0.00555555555555556
0.224000000015112,0.0015600624024961
0.0100000000200025,0.008
0.233999999984885,0.0078125
0.120999999983372,0.00571428571428571
0.277000000028153,0.00671140939597315
0.120999999983372,0.00813008130081301
0.0100000000200025,0.00806451612903226
0.141000000040687,0.00302114803625378
0.509999999957598,0.00961538461538462
0.309999999947618,0.00202839756592292
0.388000000024784,0.0169491525423729
0.20300000003183,0.00248138957816377
0.0999999999747938,0.00485436893203883
0.277000000028153,0.0045662100456621
0.0799999999887973,0.00490196078431373
0.20300000003183,0.00900900900900901
0.266000000018938,0.00961538461538462
0.0200000000400851,0.00404858299595142
0.224000000015112,0.00588235294117647
0.233999999984885,0.00694444444444444
0.109999999985395,0.0185185185185185
0.224000000015112,0.00510204081632653
0.171999999979103,0.0119047619047619
0.388000000024784,0.0140845070422535
0.43599999996571,0.0204081632653061
0.141000000040687,0.0175438596491228
-0.131000000222088,0.0212765957446809
0.131000000018636,0.0212765957446809
0.320999999993486,0.0204081632653061
0.120999999983372,0.0125
0.141000000040687,0.0204081632653061
0.224000000015112,0.0140845070422535
0.266000000018938,0.0138888888888889
0.182000000043655,0.0208333333333333
0.576000000024996,0.0158730158730159
0.0100000000200025,0.02
-0.0299999997609649,0.0212765957446809
0.411999999950918,0.0204081632653061
0.536000000060399,0.0175438596491228
0.471999999980826,0.0208333333333333
0.233999999984885,0.0185185185185185
0.151000000019263,0.0294117647058824
0.509999999957598,0.0344827586206897
0.277000000028153,0.0277777777777778
0.266000000018938,0.0181818181818182
-0.0500000000422254,0.0138888888888889
0.151000000019263,0.00757575757575758
0.109999999985395,0.0166666666666667
0.161000000006311,0.0128205128205128
0.485000000025529,0.0416666666666667
-0.233999999773732,0.0416666666666667
-0.181999999526909,0.0476190476190476
0.320999999993486,0.032258064516129
0.509999999957598,0.027027027027027
-0.161000000006311,0.0204081632653061
0.342999999982506,0.032258064516129
0.647999999933747,0.0169491525423729
0.331999999947053,0.037037037037037
0.298999999971207,0.00458715596330275
0.212999999972368,0.0212765957446809
0.171999999979103,0.00118063754427391
0.0200000000400851,0.00574712643678161
0.161000000006311,0.00381679389312977
0.254999999960692,0.00699300699300699
0.266000000018938,0.00434782608695652
0.192000000020508,0.0078740157480315
0.298999999971207,0.0025062656641604
0.245000000014666,0.00413223140495868
0.161000000006311,0.00564971751412429
0.0699999999834904,0.00526315789473684
0.254999999960692,0.0196078431372549
0.0500000000422254,0.00833333333333333
0.109999999985395,0.0114942528735632
0.365000000040299,0.00505050505050505
0.20300000003183,0.00423728813559322
0.277000000028153,0.0149253731343284
0.277000000028153,0.0178571428571429
0.182000000043655,0.0123456790123457
0.224000000015112,0.0128205128205128
0.0599999999707515,0.0212765957446809
0.266000000018938,0.00512820512820513
0.342999999982506,0.01
0.43599999996571,0.0116279069767442
0.365000000040299,0.0116279069767442
0.224000000015112,0.0138888888888889
0.423999999977286,0.0185185185185185
0.0299999999611449,0.0212765957446809
0.277000000028153,0.0178571428571429
0.254999999960692,0.0133333333333333
0.287999999958832,0.0192307692307692
0.523000000033283,0.00826446280991736
0.331999999947053,0.00793650793650794
0.266000000018938,0.0158730158730159
0.342999999982506,0.00704225352112676
0.309999999947618,0.0112359550561798
0.496999999950569,0.0149253731343284
0.423999999977286,0.0125
0.423999999977286,0.0217391304347826
0.320999999993486,0.0212765957446809
0.0899999999524569,0.00613496932515337
0.447999999988512,0.027027027027027
0.353999999986994,0.02
0.331999999947053,0.0166666666666667
0.20300000003183,0.00862068965517241
0.0599999999707515,0.0212765957446809
0.459999999997571,0.0142857142857143
0.245000000014666,0.0026246719160105
0.192000000020508,0.0158730158730159
0.266000000018938,0.010989010989011
0.141000000040687,0.0212765957446809
0.496999999950569,0.00925925925925926
0.224000000015112,0.00510204081632653
0.151000000019263,0.00485436893203883
0.161000000006311,0.0050761421319797
0.496999999950569,0.00436681222707424
0.536000000060399,0.0175438596491228
0.43599999996571,0.0078740157480315
0.331999999947053,0.0204081632653061
0.376999999969833,0.0166666666666667
0.109999999985395,0.0212765957446809
0.320999999993486,0.0263157894736842
0.447999999988512,0.0192307692307692
0.365000000040299,0.00657894736842105
0.287999999958832,0.00740740740740741
0.342999999982506,0.0192307692307692
0.161000000006311,0.0126582278481013
0.212999999972368,0.0192307692307692
0.309999999947618,0.0196078431372549
0.471999999980826,0.0232558139534884
0.388000000024784,0.0142857142857143
0.0299999999611449,0.0142857142857143
0.0899999999524569,0.00398406374501992
0.182000000043655,0.00371747211895911
0.245000000014666,0.00230414746543779
0.161000000006311,0.00143472022955524
0.523000000033283,0.0212765957446809
0.182000000043655,0.0142857142857143
0.141000000040687,0.00259067357512953
0.245000000014666,0.0333333333333333
0.298999999971207,0.0384615384615385
0.171999999979103,0.00458715596330275
0.182000000043655,0.0111111111111111
0.0100000000200025,0.00347222222222222
0.212999999972368,0.00925925925925926
0.365000000040299,0.0416666666666667
0.120999999983372,0.0166666666666667
0.109999999985395,0.0119047619047619
0.212999999972368,0.0169491525423729
0.161000000006311,0.0072992700729927
0.485000000025529,0.0111111111111111
0.254999999960692,0.0144927536231884
0.161000000006311,0.00970873786407767
0.266000000018938,0.0163934426229508
0,0.0384615384615385
0.192000000020508,0.01
0.254999999960692,0.00239808153477218
0.224000000015112,0.00546448087431694
0.224000000015112,0.00268096514745308
0.266000000018938,0.0032258064516129
-0.0399999996883383,0.00970873786407767
-0.0399999996883383,0.00719424460431655
0.171999999979103,0.00359712230215827
0.0699999999834904,0.003125
0.131000000018636,0.00257731958762887
