"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","contrast","estimate","zratio","pvalue","precision","abs_yi","source","repo","branch","repo_license"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",32,-0.341298150541385,0.00247860306602534,"estimate",32,"(Which groups of people are involved in the management as part of the CBFM case-studies) - Guidelines for future implementation of CBFM",-0.341298150541385,-6.8553628015933,3.91095156260235e-10,20.0861410784646,0.341298150541385,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",33,-0.0673400673400667,0.00176710575412209,"estimate",33,"(Which groups of people are involved in the management as part of the CBFM case-studies) - How does the community monitor the system they are managing",-0.0673400673400667,-1.60192535664053,0.881997678764905,23.7885915461122,0.0673400673400667,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",34,-0.0328270775585198,0.00234051870341664,"estimate",34,"(Which groups of people are involved in the management as part of the CBFM case-studies) - How does the community make decisions",-0.0328270775585198,-0.678541107417486,0.999856558327465,20.6701649334417,0.0328270775585198,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",35,0.227272727272727,0.00176710575412209,"estimate",35,"(What benefits of Community-Based Fisheries Management are reported in this case study) - What are the indicators of success of CBFM",0.227272727272727,5.40649807866185,3.49474406924344e-06,23.7885915461122,0.227272727272727,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",36,0.196828705669157,0.00234099858572683,"estimate",36,"(What benefits of Community-Based Fisheries Management are reported in this case study) - How was the data on benefits collected",0.196828705669157,4.06806478852405,0.00233694014288377,20.6680462318435,0.196828705669157,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",37,0.0681806129120557,0.00234051870341664,"estimate",37,"(What benefits of Community-Based Fisheries Management are reported in this case study) - (What are the reported barriers to success of Community-Based Fisheries Management)",0.0681806129120557,1.40930451415534,0.946472128685685,20.6701649334417,0.0681806129120557,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",38,-0.0222757867875783,0.00247860306602534,"estimate",38,"(What benefits of Community-Based Fisheries Management are reported in this case study) - Guidelines for future implementation of CBFM",-0.0222757867875783,-0.447434596049095,0.999997134742939,20.0861410784646,0.0222757867875783,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",39,0.25168229641374,0.00234051870341664,"estimate",39,"(What benefits of Community-Based Fisheries Management are reported in this case study) - How does the community monitor the system they are managing",0.25168229641374,5.20231457769937,1.06457386053194e-05,20.6701649334417,0.25168229641374,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",40,0.286195286195287,0.00176710575412209,"estimate",40,"(What benefits of Community-Based Fisheries Management are reported in this case study) - How does the community make decisions",0.286195286195287,6.80818276572235,5.43375122674661e-10,23.7885915461122,0.286195286195287,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",41,-0.0304440216035698,0.00234099858572684,"estimate",41,"What are the indicators of success of CBFM - How was the data on benefits collected",-0.0304440216035698,-0.629218445985822,0.999928259595674,20.6680462318434,0.0304440216035698,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",42,-0.159092114360671,0.00234051870341664,"estimate",42,"What are the indicators of success of CBFM - (What are the reported barriers to success of Community-Based Fisheries Management)",-0.159092114360671,-3.28846024344505,0.040274555627182,20.6701649334417,0.159092114360671,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",43,-0.249548514060306,0.00247860306602534,"estimate",43,"What are the indicators of success of CBFM - Guidelines for future implementation of CBFM",-0.249548514060306,-5.0124666593365,2.88665719195835e-05,20.0861410784646,0.249548514060306,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",44,0.0244095691410127,0.00234051870341665,"estimate",44,"What are the indicators of success of CBFM - How does the community monitor the system they are managing",0.0244095691410127,0.504549820098981,0.999990963703621,20.6701649334417,0.0244095691410127,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",45,0.0589225589225596,0.00176710575412209,"estimate",45,"What are the indicators of success of CBFM - How does the community make decisions",0.0589225589225596,1.4016846870605,0.948350243107139,23.7885915461122,0.0589225589225596,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",46,-0.128648092757102,0.00234099858572683,"estimate",46,"How was the data on benefits collected - (What are the reported barriers to success of Community-Based Fisheries Management)",-0.128648092757102,-2.65890472874226,0.218842138143216,20.6680462318435,0.128648092757102,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",47,-0.219104492456736,0.00247908044326902,"estimate",47,"How was the data on benefits collected - Guidelines for future implementation of CBFM",-0.219104492456736,-4.4005399963274,0.000556056450419895,20.0842070693568,0.219104492456736,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",48,0.0548535907445825,0.00234099858572684,"estimate",48,"How was the data on benefits collected - How does the community monitor the system they are managing",0.0548535907445825,1.13371654949165,0.988711731911579,20.6680462318434,0.0548535907445825,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",49,0.0893665805261294,0.00234099858572684,"estimate",49,"How was the data on benefits collected - How does the community make decisions",0.0893665805261294,1.8470326178958,0.751748805604162,20.6680462318434,0.0893665805261294,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",50,-0.090456399699634,0.00247860306602534,"estimate",50,"(What are the reported barriers to success of Community-Based Fisheries Management) - Guidelines for future implementation of CBFM",-0.090456399699634,-1.81692000581683,0.770363964668913,20.0861410784646,0.090456399699634,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",51,0.183501683501684,0.00176710575412209,"estimate",51,"(What are the reported barriers to success of Community-Based Fisheries Management) - How does the community monitor the system they are managing",0.183501683501684,4.36524659684551,0.000651429744510268,23.7885915461122,0.183501683501684,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",52,0.218014673283231,0.00234051870341664,"estimate",52,"(What are the reported barriers to success of Community-Based Fisheries Management) - How does the community make decisions",0.218014673283231,4.50639925467479,0.000343039425152458,20.6701649334417,0.218014673283231,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",53,0.273958083201318,0.00247860306602534,"estimate",53,"Guidelines for future implementation of CBFM - How does the community monitor the system they are managing",0.273958083201318,5.50276070876741,2.03702447321152e-06,20.0861410784646,0.273958083201318,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",54,0.308471072982865,0.00247860306602534,"estimate",54,"Guidelines for future implementation of CBFM - How does the community make decisions",0.308471072982865,6.19599349055917,3.17831246876565e-08,20.0861410784646,0.308471072982865,"GitHub","AI_Extraction","main","MIT"
"gh_s-spillias_AI_Extraction_Data_qeff_dataframe.csv","s-spillias","Data/qeff_dataframe.csv","s-spillias / AI_Extraction / Data/qeff_dataframe.csv",55,0.0345129897815469,0.00234051870341665,"estimate",55,"How does the community monitor the system they are managing - How does the community make decisions",0.0345129897815469,0.713389191130763,0.999774018664576,20.6701649334417,0.0345129897815469,"GitHub","AI_Extraction","main","MIT"
