"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","rownames","phylum","class","order","family","genus","species","interceptest","interceptse","intercepttval","xinterceptpval","xinterceptpvalpadj","sex","group","est","tval","pval","pvalpadj","raball","rabwin0","rabwin1","diffbtw","diffwin","effect","overlap","direct","precision","abs_yi","source","repo","branch","repo_license"
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",20,-2.71807343095995,1.31469071464681,"effect",20,"49eaf12d229e30db56fc2c0f29362225","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",7.84363018790519,0.963336376892726,8.49608815848733,8.70489384402841e-07,0.000862855623247323,"male","E2supplemented",-9.26594309085356,-8.32830904920523,1.24890411427533e-07,0.000125677805849298,7.22157876413174,8.3067270077294,-0.763163856169772,-8.68802508620551,3.26380519784339,-2.71807343095995,9.13750277142236e-05,"Negative",0.872144009683091,2.71807343095995,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",21,-2.96161925924789,1.23501390281536,"effect",21,"4a4d0843ef50089aaa0729034804f960","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",10.4157254013683,0.933688663117619,11.6616633390224,5.30022972793911e-09,5.28555678877077e-06,"male","E2supplemented",-8.66170908962711,-8.04511148777957,2.63981160516027e-07,0.000264822618206064,11.5364801784718,11.9864537510474,2.72501206354791,-9.15031846205072,3.20133012175135,-2.96161925924789,9.13750277142236e-05,"Negative",0.899837476457575,2.96161925924789,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",22,1.39451645855028,0.437490183751631,"effect",22,"668fdb718997fc1589c7817655d4bb5f","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_vulgatus",10.1929805086816,0.555712695819764,18.3464472064744,4.31589655551819e-20,4.39258956415465e-17,"male","E2supplemented",3.69224697659199,5.58301375090205,2.41709547047883e-06,0.00245058439552567,12.3117897845132,11.5419574400106,14.2130700561747,2.57541752353955,1.83652037391271,1.39451645855028,0.0546166887937335,"Positive",1.51187485320526,1.39451645855028,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",23,-2.06323484025823,1.51678887611924,"effect",23,"6797371940252066205fbd1b85d623ce","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_intestinalis",5.44281502472847,1.03473402417725,5.45478412584586,0.00013456620034898,0.0777859407672745,"male","E2supplemented",-6.76500412081042,-5.60171969611343,3.25683356750539e-05,0.0307703648668496,5.70827151434067,6.4686641668003,-0.594638082512959,-7.00267821843555,3.3203403068751,-2.06323484025823,0.0130052373801689,"Negative",0.811965230470553,2.06323484025823,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",24,-3.21048518370715,1.16914101410425,"effect",24,"67e330de0289f13cf25c1f4ac71dbf19","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",9.58228639775956,0.908447032003482,11.1023007074887,4.20287328115404e-08,4.18332992305004e-05,"male","E2supplemented",-9.95924308749259,-9.58258589606144,6.06674177908162e-08,6.10040561497653e-05,9.593267946597,9.94859030000643,0.237573898293015,-9.78520631767703,3.09610291352268,-3.21048518370715,9.13750277142236e-05,"Negative",0.924839886992534,3.21048518370715,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",25,0.859953329736431,2.2887734770843,"effect",25,"686b1c1752a35be01421dfdacfa244e1","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-1.03683267788274,1.27106443871018,-0.791426443893007,0.50864496481131,1,"male","AOMDSSE2supplemented",9.54773821870766,6.45963528576826,3.22611154944916e-05,0.02804226355626,6.61971962090348,2.0776073710445,9.24972893806494,5.8824507325947,5.85284995373476,0.859953329736431,0.157552174463549,"Positive",0.660995638639195,0.859953329736431,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",26,-4.55336869842274,1.20183437035307,"effect",26,"83c30d60f92188bb6f2382d23600fa77","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",12.2537259146025,0.921061166910428,14.2670891328154,5.69298282452249e-09,5.70965313942385e-06,"male","E2supplemented",-13.2442911868725,-12.8107895909304,4.75772061678259e-09,4.80523067341102e-06,12.0749074535252,12.6214046992549,-0.334986747179513,-12.9215970051821,2.7973077722897,-4.55336869842274,9.13750277142236e-05,"Negative",0.912174001684419,4.55336869842274,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",27,4.94359388362232,1.98771404929472,"effect",27,"87a833ab04b09acb5c190288868f270c","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae",NA,-0.956330182629627,1.18452195846695,-0.779620223829293,0.519787377753886,0.981538441670641,"male","E2supplemented",13.4959479277612,9.90647452782709,2.87883588499068e-08,2.91876796963408e-05,0.414948091637615,-0.867021896078181,12.3721955918214,13.515578620124,2.69900888384077,4.94359388362232,9.13750277142236e-05,"Positive",0.709288708758239,4.94359388362232,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",28,-2.82963553997255,1.72357644086758,"effect",28,"b65eb19257f7a2bedb5a1c4b42aeb396","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_massiliensis",9.5428856332284,1.10301504683915,8.84248840488922,5.51211965163353e-08,5.50873659577306e-05,"male","E2supplemented",-10.0241863872642,-7.7342223190967,7.00934427548539e-08,7.06098741888126e-05,9.04295953945533,9.84260900254753,0.16310358168932,-9.98259852611459,3.40719162121738,-2.82963553997255,0.00260747241286112,"Negative",0.761701350153313,2.82963553997255,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",29,-2.26502821573518,1.22466328533946,"effect",29,"c1e6a3b26cc7d12c8f7e22ebb092e001","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,6.27641808844057,0.929767821241461,7.02305467975354,4.40515979620494e-05,0.011150427969307,"male","E2supplemented",-7.23413929692016,-6.69835190774636,5.74032649590557e-06,0.00571693764684253,5.96498289793709,6.55527082375482,-0.33209065447512,-7.08716949091062,3.024302432149,-2.26502821573518,9.13750277142236e-05,"Negative",0.903632101716517,2.26502821573518,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",30,2.94749297450677,2.95741343077149,"effect",30,"cfd65c7bbc3926cdc9b88c2e38bbecaa","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","uncultured_bacterium",-1.42770241225971,1.44484807198986,-0.95751495186401,0.451406214040751,0.996402580162214,"male","E2supplemented",12.4568347204768,7.3809429901356,6.03000695125735e-07,0.00061106030750368,0.39519081342675,-0.876065866110488,11.8702364580479,12.4246222318213,4.06674268695693,2.94749297450677,0.00390564891712904,"Positive",0.581492315146822,2.94749297450677,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",31,-2.43130069778287,1.10939745211827,"effect",31,"e6cacdd17737def3e0bc25a8ddd8d588","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas",NA,6.23900457030528,0.884931683153109,7.36230516801895,4.01610323208363e-06,0.00396306781651173,"male","E2supplemented",-7.50951426184501,-7.34173853884348,6.71499042811247e-07,0.000674440937221708,5.67259906127352,6.64416323824037,-0.593848123024655,-7.1001223015803,2.94503531067788,-2.43130069778287,0.00390564891712904,"Negative",0.949415719214839,2.43130069778287,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",32,0.833583414853092,1.19819659319052,"effect",32,"ec4075339e16f5cd45fd5a7955596899","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA,2.46472334637187,0.919666151648211,2.86551324932458,0.0733873482926509,0.772034485382875,"male","E2supplemented",5.63133055460185,5.1608603792914,2.07515405873826e-05,0.0209256303274594,6.74936789840795,6.01502201139806,8.04052529692474,2.145566867788,2.40165568849017,0.833583414853092,0.139141848656157,"Positive",0.913557652318803,0.833583414853092,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",33,2.53614630237845,1.64255147105601,"effect",33,"0ddcce08d539797d98bc25c7c02ae7f8","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-2.30288841210341,0.79923089062034,-2.83817743617873,0.0467899106118621,0.925729167744319,"female","ovariectomized",9.37461061728713,7.71693182270492,1.61493877651986e-05,0.0127266030445313,0.451916548354013,-1.54982427222344,7.8037196022697,8.9951969673467,3.50700105296918,2.53614630237845,0.000156632676208107,"Positive",0.780262089192143,2.53614630237845,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",34,2.66596655797941,1.75609312167645,"effect",34,"7bbc97c4dadd03f8eb9e9d35d8d52e47","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae","uncultured_bacterium",-2.1470966522053,0.826392826005995,-2.54321288736817,0.0762715649267923,0.964842211540939,"female","ovariectomized",8.86929237259615,7.07390270571305,3.46003727817184e-05,0.0272442985991416,0.596962201259635,-1.39183689654983,7.18260104671403,8.41333576476461,3.17608102444449,2.66596655797941,0.00224952570240855,"Positive",0.754616381989018,2.66596655797941,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
"gh_lijingdi_sex-difference-microbiome-meta-analysis_results_both.sig.csv","lijingdi","results/both.sig.csv","lijingdi / sex-difference-microbiome-meta-analysis / results/both.sig.csv",35,3.50403892284967,1.0913178746582,"effect",35,"9942dc716c542609bec2b8583fce90d5","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_sartorii",-1.38723490638599,0.738687306868813,-1.77653440949086,0.204034956755207,0.970039398994091,"male","Smokeexposed",9.55514667673531,9.96879624411179,4.36028774252074e-06,0.0029991892395414,5.37624720609036,-0.567406649621712,8.16270542821933,8.83723614703984,2.54658836872482,3.50403892284967,0.000109648028586776,"Positive",0.957247775359604,3.50403892284967,"GitHub","sex-difference-microbiome-meta-analysis","main",NA
