"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","protein","variable","estimate","pval","agegroup","pstars","precision","abs_yi","source","repo","branch","repo_license"
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",11,-0.0931925014439594,1.11978582937815,"estimate",11,"cytof_gdT","bacteroidia_categoryHIGH",-0.0931925014439594,0.464911689501322,"1w",NA,0.945001540221265,0.0931925014439594,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",12,0.13034278052487,0.784267821831292,"estimate",12,"cytof_gdT","bacteroidia_categoryMID",0.13034278052487,0.441494172793029,"1w",NA,1.12919202375114,0.13034278052487,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",13,-6.26596157863281,5.6342582015549,"estimate",13,"cytof_Monocytes","bacteroidia_categoryHIGH",-6.26596157863281,0.00414787252025728,"1w","**",0.421290462385376,6.26596157863281,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",14,-6.36740876120479,5.52733056042496,"estimate",14,"cytof_Monocytes","bacteroidia_categoryMID",-6.36740876120479,0.00338091930083939,"1w","**",0.425345929370361,6.36740876120479,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",15,1.13626660967505,0.22509257760832,"estimate",15,"cytof_Neutrophil.Lymphocyte.ratio_log2","bacteroidia_categoryHIGH",1.13626660967505,0.00831091512676296,"1w","**",2.10775152782871,1.13626660967505,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",16,0.815183896679705,0.218292693027487,"estimate",16,"cytof_Neutrophil.Lymphocyte.ratio_log2","bacteroidia_categoryMID",0.815183896679705,0.0405132234301934,"1w","*",2.14032833336937,0.815183896679705,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",17,14.2379843687801,34.9565478155855,"estimate",17,"cytof_Neutrophils","bacteroidia_categoryHIGH",14.2379843687801,0.00801670964246592,"1w","**",0.169135873883271,14.2379843687801,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",18,9.14105164355375,30.7191121132321,"estimate",18,"cytof_Neutrophils","bacteroidia_categoryMID",9.14105164355375,0.04954613771031,"1w","*",0.180424566506894,9.14105164355375,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",19,0.650246760409161,0.295688469340405,"estimate",19,"cytof_NK.cells","bacteroidia_categoryHIGH",0.650246760409161,0.115885989503079,"1w",NA,1.83900455713234,0.650246760409161,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",20,0.12962411421827,0.0518614878609697,"estimate",20,"cytof_NK.cells","bacteroidia_categoryMID",0.12962411421827,0.284610911048495,"1w",NA,4.39114232816478,0.12962411421827,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",21,-0.0132863992366765,0.00259845956110801,"estimate",21,"cytof_pDC","bacteroidia_categoryHIGH",-0.0132863992366765,0.397183160693735,"1w",NA,19.617425806718,0.0132863992366765,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",22,0.064556685063358,0.0102003080855321,"estimate",22,"cytof_pDC","bacteroidia_categoryMID",0.064556685063358,0.261347464027293,"1w",NA,9.90132589877535,0.064556685063358,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",23,0.0939668063791401,0.0435419357603126,"estimate",23,"cytof_Tregs","bacteroidia_categoryHIGH",0.0939668063791401,0.326240097369401,"1w",NA,4.79232357439005,0.0939668063791401,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",24,0.227153180095435,0.089363082583418,"estimate",24,"cytof_Tregs","bacteroidia_categoryMID",0.227153180095435,0.223665911475927,"1w",NA,3.34519107423602,0.227153180095435,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",25,0.332955005236707,5.18367954120393,"estimate",25,"cytof_B.cells","bacteroidia_categoryHIGH",0.332955005236707,0.441865925311745,"1wto2m",NA,0.43921880636069,0.332955005236707,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",26,-0.6969857775947,6.02475595882252,"estimate",26,"cytof_B.cells","bacteroidia_categoryMID",-0.6969857775947,0.388221264287351,"1wto2m",NA,0.407408672942117,0.6969857775947,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",27,-0.0353751361147477,0.0363665141332,"estimate",27,"cytof_Basophils","bacteroidia_categoryHIGH",-0.0353751361147477,0.426417875930187,"1wto2m",NA,5.24383674984113,0.0353751361147477,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",28,0.0731802092411623,0.0132949275081711,"estimate",28,"cytof_Basophils","bacteroidia_categoryMID",0.0731802092411623,0.262820549672858,"1wto2m",NA,8.67275370530438,0.0731802092411623,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",29,-3.7373338838367,17.0796644848204,"estimate",29,"cytof_CD4T","bacteroidia_categoryHIGH",-3.7373338838367,0.182912819936313,"1wto2m",NA,0.241969335851657,3.7373338838367,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",30,-6.5899586383661,9.83629253269203,"estimate",30,"cytof_CD4T","bacteroidia_categoryMID",-6.5899586383661,0.0178117961734116,"1wto2m","*",0.318848429270341,6.5899586383661,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",31,-3.2480831288115,1.87775311766006,"estimate",31,"cytof_CD8T","bacteroidia_categoryHIGH",-3.2480831288115,0.0088862285293142,"1wto2m","**",0.729761174964894,3.2480831288115,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",32,-3.86418425270491,1.89180336155305,"estimate",32,"cytof_CD8T","bacteroidia_categoryMID",-3.86418425270491,0.00248138502336459,"1wto2m","**",0.727046191119617,3.86418425270491,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",33,-1.1877281313067,1.92426968995223,"estimate",33,"cytof_Eosinophils","bacteroidia_categoryHIGH",-1.1877281313067,0.195938756840853,"1wto2m",NA,0.720886728796495,1.1877281313067,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",34,-0.266175517275346,2.44366328399522,"estimate",34,"cytof_Eosinophils","bacteroidia_categoryMID",-0.266175517275346,0.432397469648536,"1wto2m",NA,0.639704371001966,0.266175517275346,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",35,0.301302601341229,6.8789045155751,"estimate",35,"cytof_gdT","bacteroidia_categoryHIGH",0.301302601341229,0.454270243266153,"1wto2m",NA,0.381276781892856,0.301302601341229,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",36,-2.45080243475655,4.23321418635048,"estimate",36,"cytof_gdT","bacteroidia_categoryMID",-2.45080243475655,0.116793731391813,"1wto2m",NA,0.486032016479377,2.45080243475655,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",37,0.575536553231434,10.9573249265333,"estimate",37,"cytof_Monocytes","bacteroidia_categoryHIGH",0.575536553231434,0.43098444628852,"1wto2m",NA,0.302097916347476,0.575536553231434,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",38,0.518141675167668,6.50239691221112,"estimate",38,"cytof_Monocytes","bacteroidia_categoryMID",0.518141675167668,0.419491535280399,"1wto2m",NA,0.392159971323688,0.518141675167668,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",39,0.668745980808557,0.456221984929332,"estimate",39,"cytof_Neutrophil.Lymphocyte.ratio_log2","bacteroidia_categoryHIGH",0.668745980808557,0.161065953417553,"1wto2m",NA,1.4805118749503,0.668745980808557,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",40,1.38758762815585,0.379934867532775,"estimate",40,"cytof_Neutrophil.Lymphocyte.ratio_log2","bacteroidia_categoryMID",1.38758762815585,0.0121877880308372,"1wto2m","*",1.62235325393714,1.38758762815585,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",41,5.81567493129465,69.0463685238337,"estimate",41,"cytof_Neutrophils","bacteroidia_categoryHIGH",5.81567493129465,0.24199804466047,"1wto2m",NA,0.120345423357832,5.81567493129465,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",42,14.3713534254888,49.897966076581,"estimate",42,"cytof_Neutrophils","bacteroidia_categoryMID",14.3713534254888,0.0209509454607194,"1wto2m","*",0.141565875220867,14.3713534254888,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",43,-1.06892897649441,0.314207433708787,"estimate",43,"cytof_NK.cells","bacteroidia_categoryHIGH",-1.06892897649441,0.0282631570329421,"1wto2m","*",1.78398735680342,1.06892897649441,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",44,-0.60039005958741,0.368884106512164,"estimate",44,"cytof_NK.cells","bacteroidia_categoryMID",-0.60039005958741,0.161447317118141,"1wto2m",NA,1.6464745725539,0.60039005958741,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",45,0.0184229916180559,0.00300723008357209,"estimate",45,"cytof_pDC","bacteroidia_categoryHIGH",0.0184229916180559,0.368453649753951,"1wto2m",NA,18.2354578263755,0.0184229916180559,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",46,0.0382130144510072,0.00185454140243835,"estimate",46,"cytof_pDC","bacteroidia_categoryMID",0.0382130144510072,0.187446303643164,"1wto2m",NA,23.2210435691774,0.0382130144510072,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",47,0.519109352984404,0.20797356187975,"estimate",47,"cytof_Tregs","bacteroidia_categoryHIGH",0.519109352984404,0.127498682085002,"1wto2m",NA,2.19278441110471,0.519109352984404,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",48,0.342716218067406,0.121861426421203,"estimate",48,"cytof_Tregs","bacteroidia_categoryMID",0.342716218067406,0.163111168863055,"1wto2m",NA,2.86461902114111,0.342716218067406,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",49,-2.1451316894031,7.47051243214884,"estimate",49,"cytof_B.cells","bacteroidia_categoryHIGH",-2.1451316894031,0.21627494625572,"3m",NA,0.365868317805452,2.1451316894031,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",50,-0.572809253406938,10.6592244568791,"estimate",50,"cytof_B.cells","bacteroidia_categoryMID",-0.572809253406938,0.430364003976248,"3m",NA,0.306293087933573,0.572809253406938,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",51,-0.0929705399732774,0.00537401496277214,"estimate",51,"cytof_Basophils","bacteroidia_categoryHIGH",-0.0929705399732774,0.102359010309772,"3m",NA,13.6411368027364,0.0929705399732774,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",52,-0.0702274156891591,0.00617396397572758,"estimate",52,"cytof_Basophils","bacteroidia_categoryMID",-0.0702274156891591,0.185723104964094,"3m",NA,12.7267629346898,0.0702274156891591,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",53,-4.87633490123883,14.5186040184089,"estimate",53,"cytof_CD4T","bacteroidia_categoryHIGH",-4.87633490123883,0.100313449413354,"3m",NA,0.262444556814026,4.87633490123883,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",54,-2.47141142608699,12.4479673434651,"estimate",54,"cytof_CD4T","bacteroidia_categoryMID",-2.47141142608699,0.241813750114092,"3m",NA,0.28343323902384,2.47141142608699,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",55,-1.8681272324872,3.04191113138738,"estimate",55,"cytof_CD8T","bacteroidia_categoryHIGH",-1.8681272324872,0.142060476062841,"3m",NA,0.573359138544213,1.8681272324872,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",56,-1.7447312636508,2.74575846388251,"estimate",56,"cytof_CD8T","bacteroidia_categoryMID",-1.7447312636508,0.146187716756143,"3m",NA,0.603488271896576,1.7447312636508,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",57,-3.22012571843528,0.883683224027112,"estimate",57,"cytof_Eosinophils","bacteroidia_categoryHIGH",-3.22012571843528,0.000306829562767841,"3m","***",1.06377969106762,3.22012571843528,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",58,-0.898086222103649,1.3283190632328,"estimate",58,"cytof_Eosinophils","bacteroidia_categoryMID",-0.898086222103649,0.217921504043337,"3m",NA,0.867658443245621,0.898086222103649,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",59,-0.766822481514994,3.57184239939344,"estimate",59,"cytof_gdT","bacteroidia_categoryHIGH",-0.766822481514994,0.342466526306259,"3m",NA,0.529119608072199,0.766822481514994,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",60,-0.4382725815628,2.59935377593877,"estimate",60,"cytof_gdT","bacteroidia_categoryMID",-0.4382725815628,0.392872946133752,"3m",NA,0.620250758690877,0.4382725815628,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",61,-4.19271832100715,1.89734919119696,"estimate",61,"cytof_Monocytes","bacteroidia_categoryHIGH",-4.19271832100715,0.00116789032149445,"3m","**",0.725982858912423,4.19271832100715,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",62,-2.0445071364107,2.60518722737617,"estimate",62,"cytof_Monocytes","bacteroidia_categoryMID",-2.0445071364107,0.10263369476438,"3m",NA,0.619555946749266,2.0445071364107,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",63,1.50459074552731,0.191305076716442,"estimate",63,"cytof_Neutrophil.Lymphocyte.ratio_log2","bacteroidia_categoryHIGH",1.50459074552731,0.000290885218785619,"3m","***",2.28631861534464,1.50459074552731,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",64,0.831834494465105,0.225212154932772,"estimate",64,"cytof_Neutrophil.Lymphocyte.ratio_log2","bacteroidia_categoryMID",0.831834494465105,0.0398151750033208,"3m","*",2.10719189384139,0.831834494465105,"GitHub","newborn-seeding-reaction","main",NA
"gh_Brodinlab_newborn-seeding-reaction_output_cytof_gee_cytof.csv","Brodinlab","output/cytof/gee_cytof.csv","Brodinlab / newborn-seeding-reaction / output/cytof/gee_cytof.csv",65,15.4111148520067,20.5680409454138,"estimate",65,"cytof_Neutrophils","bacteroidia_categoryHIGH",15.4111148520067,0.0003392641078801,"3m","***",0.220497432016279,15.4111148520067,"GitHub","newborn-seeding-reaction","main",NA
