"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","x","lhs","op","rhs","est","pval","confint","est_sig","est_std","se_std","pval_std","confint_std","est_sig_std","label","precision","abs_yi","source","repo","branch","repo_license"
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",31,0,0,"est",31,"Valued","~~","SCRPed",0,NA,"[0.000, 0.000]","0.000",0,0,NA,"[0.000, 0.000]","0.000","Valued.WITH.SCRPed",NA,0,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",32,0.084,0.017956,"est",32,"ClearResponsibilities","~~","ClearResponsibilities",0.084,0.53,"[-0.179, 0.347]","0.084",0.135,0.215,0.531,"[-0.286, 0.555]","0.135","Variances.ClearResponsibilities",7.46268656716418,0.084,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",33,0.24,0.000625,"est",33,"EffectiveAnswers","~~","EffectiveAnswers",0.24,0,"[0.191, 0.289]","0.240***",0.363,0.041,0,"[0.283, 0.444]","0.363***","Variances.EffectiveAnswers",40,0.24,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",34,0.337,0.001156,"est",34,"Feedback","~~","Feedback",0.337,0,"[0.270, 0.405]","0.337***",0.419,0.045,0,"[0.330, 0.507]","0.419***","Variances.Feedback",29.4117647058824,0.337,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",35,0.44,0.0025,"est",35,"ClearOrganization","~~","ClearOrganization",0.44,0,"[0.343, 0.538]","0.440***",0.392,0.047,0,"[0.300, 0.484]","0.392***","Variances.ClearOrganization",20,0.44,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",36,0.255,0.000529,"est",36,"ValObjectives","~~","ValObjectives",0.255,0,"[0.209, 0.300]","0.255***",0.707,0.051,0,"[0.606, 0.807]","0.707***","Variances.ValObjectives",43.4782608695652,0.255,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",37,0.288,0.003364,"est",37,"IncrUnderstanding","~~","IncrUnderstanding",0.288,0,"[0.174, 0.402]","0.288***",0.422,0.087,0,"[0.252, 0.592]","0.422***","Variances.IncrUnderstanding",17.2413793103448,0.288,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",38,0.191,0.0144,"est",38,"IncrInterest","~~","IncrInterest",0.191,0.11,"[-0.043, 0.426]","0.191",0.205,0.129,0.112,"[-0.048, 0.458]","0.205","Variances.IncrInterest",8.33333333333333,0.191,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",39,0.247,0.000729,"est",39,"MultPerspectives","~~","MultPerspectives",0.247,0,"[0.194, 0.299]","0.247***",0.347,0.041,0,"[0.266, 0.427]","0.347***","Variances.MultPerspectives",37.037037037037,0.247,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",40,0.182,0.000784,"est",40,"InclusvClassrm","~~","InclusvClassrm",0.182,0,"[0.128, 0.237]","0.182***",0.43,0.067,0,"[0.299, 0.562]","0.430***","Variances.InclusvClassrm",35.7142857142857,0.182,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",41,0.137,0.005476,"est",41,"DEIintegration","~~","DEIintegration",0.137,0.064,"[-0.008, 0.282]","0.137",0.25,0.136,0.066,"[-0.017, 0.516]","0.250","Variances.DEIintegration",13.5135135135135,0.137,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",42,0.195,0.000361,"est",42,"EquitableEval","~~","EquitableEval",0.195,0,"[0.157, 0.233]","0.195***",0.479,0.048,0,"[0.384, 0.573]","0.479***","Variances.EquitableEval",52.6315789473684,0.195,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",43,1,0,"est",43,"Evals","~~","Evals",1,NA,"[1.000, 1.000]","1.000",1,0,NA,"[1.000, 1.000]","1.000","Variances.Evals",NA,1,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",44,1,0,"est",44,"TradPed","~~","TradPed",1,NA,"[1.000, 1.000]","1.000",1,0,NA,"[1.000, 1.000]","1.000","Variances.TradPed",NA,1,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",45,1,0,"est",45,"Valued","~~","Valued",1,NA,"[1.000, 1.000]","1.000",1,0,NA,"[1.000, 1.000]","1.000","Variances.Valued",NA,1,"GitHub","ReC_Psychometrics","main",NA
"gh_lhbikos_ReC_Psychometrics_Worked_Examples_bifacF_paramEsts.csv","lhbikos","Worked_Examples/bifacF_paramEsts.csv","lhbikos / ReC_Psychometrics / Worked_Examples/bifacF_paramEsts.csv",46,1,0,"est",46,"SCRPed","~~","SCRPed",1,NA,"[1.000, 1.000]","1.000",1,0,NA,"[1.000, 1.000]","1.000","Variances.SCRPed",NA,1,"GitHub","ReC_Psychometrics","main",NA
