"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","article","author","year","species","amniotes","environment","reprounit","ni","precision","abs_yi","source","repo","branch","repo_license"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dziminski, M.A. & Alford, R.A. 2005",0.164467041014595,0.0476190476190476,"ZCOR",15,"Dziminski, M.A. & Alford, R.A.","2005","Limnodynastes_ornatus","no","wild","single",24,4.58257569495584,0.164467041014595,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dziminski, M.A. & Alford, R.A. 2005",-0.0290081337713624,0.0555555555555556,"ZCOR",15,"Dziminski, M.A. & Alford, R.A.","2005","Cyclorana_alboguttata","no","wild","single",21,4.24264068711928,0.0290081337713624,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dziminski, M.A. & Alford, R.A. 2005",1.0227888171143,0.2,"ZCOR",15,"Dziminski, M.A. & Alford, R.A.","2005","Cyclorana_brevipes","no","wild","single",8,2.23606797749979,1.0227888171143,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dziminski, M.A. & Alford, R.A. 2005",-0.487210954218363,0.2,"ZCOR",15,"Dziminski, M.A. & Alford, R.A.","2005","Cyclorana_novaehollandiae","no","wild","single",8,2.23606797749979,0.487210954218363,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dziminski, M.A. & Alford, R.A. 2005",0.751427824762976,0.0833333333333333,"ZCOR",15,"Dziminski, M.A. & Alford, R.A.","2005","Litoria_caerulea","no","wild","single",15,3.46410161513775,0.751427824762976,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dziminski, M.A. & Alford, R.A. 2005",0.628473200894431,0.04,"ZCOR",15,"Dziminski, M.A. & Alford, R.A.","2005","Litoria_fallax","no","wild","single",28,5,0.628473200894431,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dziminski, M.A. & Alford, R.A. 2005",0.290940262008008,0.166666666666667,"ZCOR",15,"Dziminski, M.A. & Alford, R.A.","2005","Litoria_gracilenta","no","wild","single",9,2.44948974278318,0.290940262008008,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dziminski, M.A. & Alford, R.A. 2005",0.267181207508359,0.142857142857143,"ZCOR",15,"Dziminski, M.A. & Alford, R.A.","2005","Litoria_nasuta","no","wild","single",10,2.64575131106459,0.267181207508359,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dziminski, M.A. & Alford, R.A. 2005",0.861442229862428,0.125,"ZCOR",15,"Dziminski, M.A. & Alford, R.A.","2005","Litoria_rothii","no","wild","single",11,2.82842712474619,0.861442229862428,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dziminski, M.A. & Alford, R.A. 2005",0.0360155641044414,0.2,"ZCOR",15,"Dziminski, M.A. & Alford, R.A.","2005","Litoria_rubella","no","wild","single",8,2.23606797749979,0.0360155641044414,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ford, N.B. & Seigel, R.A. 1989",0.996215082345103,0.0555555555555556,"ZCOR",16,"Ford, N.B. & Seigel, R.A.","1989","Pantherophis_guttatus","yes","captive","single",21,4.24264068711928,0.996215082345103,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ford, N.B. & Seigel, R.A. 1989",0.179916484577676,0.0833333333333333,"ZCOR",16,"Ford, N.B. & Seigel, R.A.","1989","Trimeresurus_flavoviridis","yes","captive","single",15,3.46410161513775,0.179916484577676,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ford, N.B. & Seigel, R.A. 1989",0.445266129680317,0.05,"ZCOR",16,"Ford, N.B. & Seigel, R.A.","1989","Ovophis_okinavensis","yes","captive","single",23,4.47213595499958,0.445266129680317,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Barbosa, M. & Magurran, A.E. 2010",0.550640367940972,0.0072992700729927,"ZCOR",17,"Barbosa, M. & Magurran, A.E.","2010","Poecilia_reticulata","no","captive","single",140,11.7046999107196,0.550640367940972,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Campbell, M.T. & Slade, N.A. 1995",0.57223666284798,0.0384615384615385,"ZCOR",21,"Campbell, M.T. & Slade, N.A.","1995","Sigmodon_hispidus","yes","wild","single",29,5.09901951359278,0.57223666284798,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Castro, L.R., Claramunt, G., Krautz, M.C., Llanos-Rivera, A. & Morena, P. 2009",1.04028351710079,0.00606060606060606,"ZCOR",22,"Castro, L.R., Claramunt, G., Krautz, M.C., Llanos-Rivera, A. & Morena, P.","2009","Engraulis_ringens","no","wild","single",168,12.8452325786651,1.04028351710079,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Castro, L.R., Claramunt, G., Krautz, M.C., Llanos-Rivera, A. & Morena, P. 2009",0.551976377649714,0.00520833333333333,"ZCOR",22,"Castro, L.R., Claramunt, G., Krautz, M.C., Llanos-Rivera, A. & Morena, P.","2009","Engraulis_ringens","no","wild","single",195,13.856406460551,0.551976377649714,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Greene, B.D., Dixon, J.R., Whiting, M.J. & Mueller, J.M. 1999",0.792813631870191,0.00377358490566038,"ZCOR",27,"Greene, B.D., Dixon, J.R., Whiting, M.J. & Mueller, J.M.","1999","Nerodia_harteri","yes","wild","single",268,16.2788205960997,0.792813631870191,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dobson, F.S. & Michener, G.R. 1995",0.21317134656486,0.0285714285714286,"ZCOR",28,"Dobson, F.S. & Michener, G.R.","1995","Urocitellus_richardsonii","yes","wild","single",38,5.91607978309962,0.21317134656486,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dobson, F.S. & Michener, G.R. 1995",0.234189466759367,0.0208333333333333,"ZCOR",28,"Dobson, F.S. & Michener, G.R.","1995","Urocitellus_richardsonii","yes","wild","single",51,6.92820323027551,0.234189466759367,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dobson, F.S., Risch, T.S. & Murie, J.O. 1999",-0.266108406873654,0.024390243902439,"ZCOR",29,"Dobson, F.S., Risch, T.S. & Murie, J.O.","1999","Urocitellus_columbianus","yes","wild","single",44,6.40312423743285,0.266108406873654,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dobson, F.S., Risch, T.S. & Murie, J.O. 1999",0.298566263660178,0.00793650793650794,"ZCOR",29,"Dobson, F.S., Risch, T.S. & Murie, J.O.","1999","Urocitellus_columbianus","yes","wild","single",129,11.2249721603218,0.298566263660178,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Fox, C.W., Thakar, M.S. & Mousseau, T.A. 1997",0.503671887277581,0.0232558139534884,"ZCOR",30,"Fox, C.W., Thakar, M.S. & Mousseau, T.A.","1997","Stator_limbatus","no","captive","life",46,6.557438524302,0.503671887277581,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Fox, C.W., Thakar, M.S. & Mousseau, T.A. 1997",0.700996635331497,0.02,"ZCOR",30,"Fox, C.W., Thakar, M.S. & Mousseau, T.A.","1997","Stator_limbatus","no","captive","life",53,7.07106781186548,0.700996635331497,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Dunlap, K.D. & Lang, J.W. 1990",0.37688590118819,0.03125,"ZCOR",33,"Dunlap, K.D. & Lang, J.W.","1990","Thamnophis_sirtalis","yes","wild","single",35,5.65685424949238,0.37688590118819,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Fernandez-Llario, P., Carranza, J. & Mateos-Quesada, P. 1999",0.316126174664786,0.0232558139534884,"ZCOR",35,"Fernandez-Llario, P., Carranza, J. & Mateos-Quesada, P.","1999","Sus_scrofa","yes","wild","single",46,6.557438524302,0.316126174664786,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ferreiro, R. & Galin, P. 2004",0.579084902965088,0.0153846153846154,"ZCOR",36,"Ferreiro, R. & Galin, P.","2004","Anguis_fragilis","yes","captive","single",68,8.06225774829855,0.579084902965088,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ford, N.B. & Seigel, R.A. 2006",0.296383997626162,0.0909090909090909,"ZCOR",37,"Ford, N.B. & Seigel, R.A.","2006","Lamprophis_fuliginosus","yes","captive","single",14,3.3166247903554,0.296383997626162,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Genoud, M. & Perrin, N. 1994",0.662462707371799,0.0384615384615385,"ZCOR",38,"Genoud, M. & Perrin, N.","1994","Crocidura_russula","yes","wild","single",29,5.09901951359278,0.662462707371799,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Gignac, A. & Gregory, P.T. 2005",0.407091125801353,0.0526315789473684,"ZCOR",39,"Gignac, A. & Gregory, P.T.","2005","Thamnophis_ordinoides","yes","wild","single",22,4.35889894354067,0.407091125801353,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.517799660419688,0.0263157894736842,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",41,6.16441400296898,0.517799660419688,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.594326310601458,0.0238095238095238,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",45,6.48074069840786,0.594326310601458,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.502396766725227,0.027027027027027,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",40,6.08276253029822,0.502396766725227,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.105388447838499,0.03125,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",35,5.65685424949238,0.105388447838499,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.597124127216971,0.027027027027027,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",40,6.08276253029822,0.597124127216971,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.446478460154066,0.024390243902439,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",44,6.40312423743285,0.446478460154066,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.386107852017819,0.0303030303030303,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",36,5.74456264653803,0.386107852017819,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.33499294560134,0.0238095238095238,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",45,6.48074069840786,0.33499294560134,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.877172516688899,0.025,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",43,6.32455532033676,0.877172516688899,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.798147774420283,0.0285714285714286,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",38,5.91607978309962,0.798147774420283,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.439222781428215,0.0285714285714286,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",38,5.91607978309962,0.439222781428215,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.616948750457095,0.024390243902439,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",44,6.40312423743285,0.616948750457095,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.432010329058332,0.0294117647058824,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",37,5.8309518948453,0.432010329058332,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Glazier, D.S. 2000",0.293115727317656,0.024390243902439,"ZCOR",44,"Glazier, D.S.","2000","Gammarus_minus","no","wild","single",44,6.40312423743285,0.293115727317656,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Green, B.S & Chambers, R.C. 2007",1.65839001992479,0.166666666666667,"ZCOR",45,"Green, B.S & Chambers, R.C.","2007","Microgadus_tomcod","no","wild","single",9,2.44948974278318,1.65839001992479,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Green, B.S & Chambers, R.C. 2007",0.810743125475137,0.0909090909090909,"ZCOR",45,"Green, B.S & Chambers, R.C.","2007","Microgadus_tomcod","no","wild","single",14,3.3166247903554,0.810743125475137,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Gregerson, F, Haugen, T.O. & Larsen, O.N. 2006",1.04537054846688,0.00684931506849315,"ZCOR",46,"Gregerson, F, Haugen, T.O. & Larsen, O.N.","2006","Salmo_trutta","no","wild","single",149,12.0830459735946,1.04537054846688,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kudo, S. 2001",1.02525925110529,0.04,"ZCOR",48,"Kudo, S.","2001","Elasmucha_putoni","no","wild","single",28,5,1.02525925110529,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kudo, S. 2001",0.877172516688899,0.04,"ZCOR",48,"Kudo, S.","2001","Elasmucha_putoni","no","captive","single",28,5,0.877172516688899,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Kudo, S. 2001",0.803519914875044,0.04,"ZCOR",48,"Kudo, S.","2001","Sastragala_scutellata","no","wild","single",28,5,0.803519914875044,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ito, K. 1997",0.135829211491812,0.0625,"ZCOR",49,"Ito, K.","1997","Haminoea_callidegenita","no","wild","single",19,4,0.135829211491812,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Ilano, A.S., Fujinaga, K. & Nakao, S. 2004",1.57615950408957,0.0833333333333333,"ZCOR",50,"Ilano, A.S., Fujinaga, K. & Nakao, S.","2004","Buccinum_isaotakii","no","wild","single",15,3.46410161513775,1.57615950408957,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Koops, M.A., Hutchings, J.A. & McIntyre, T.M. 2004",0.584598945074663,0.04,"ZCOR",51,"Koops, M.A., Hutchings, J.A. & McIntyre, T.M.","2004","Gadus_morhua","no","wild","single",28,5,0.584598945074663,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Koops, M.A., Hutchings, J.A. & McIntyre, T.M. 2004",0.937344924279394,0.0769230769230769,"ZCOR",51,"Koops, M.A., Hutchings, J.A. & McIntyre, T.M.","2004","Gadus_morhua","no","wild","single",16,3.60555127546399,0.937344924279394,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Koops, M.A., Hutchings, J.A. & McIntyre, T.M. 2004",1.22800609189414,0.0192307692307692,"ZCOR",51,"Koops, M.A., Hutchings, J.A. & McIntyre, T.M.","2004","Gadus_morhua","no","wild","single",55,7.21110255092798,1.22800609189414,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Koops, M.A., Hutchings, J.A. & McIntyre, T.M. 2004",1.60891816186755,0.0263157894736842,"ZCOR",51,"Koops, M.A., Hutchings, J.A. & McIntyre, T.M.","2004","Gadus_morhua","no","wild","single",41,6.16441400296898,1.60891816186755,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Koops, M.A., Hutchings, J.A. & McIntyre, T.M. 2004",1.4316292612438,0.037037037037037,"ZCOR",51,"Koops, M.A., Hutchings, J.A. & McIntyre, T.M.","2004","Gadus_morhua","no","wild","single",30,5.19615242270663,1.4316292612438,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Koops, M.A., Hutchings, J.A. & McIntyre, T.M. 2004",0.682280562233727,0.03125,"ZCOR",51,"Koops, M.A., Hutchings, J.A. & McIntyre, T.M.","2004","Gadus_morhua","no","wild","single",35,5.65685424949238,0.682280562233727,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Koops, M.A., Hutchings, J.A. & McIntyre, T.M. 2004",1.14772795777737,0.037037037037037,"ZCOR",51,"Koops, M.A., Hutchings, J.A. & McIntyre, T.M.","2004","Gadus_morhua","no","wild","single",30,5.19615242270663,1.14772795777737,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Koops, M.A., Hutchings, J.A. & McIntyre, T.M. 2004",0.46235296439972,0.0212765957446809,"ZCOR",51,"Koops, M.A., Hutchings, J.A. & McIntyre, T.M.","2004","Salvelinus_fontinalis","no","wild","single",50,6.85565460040104,0.46235296439972,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Koops, M.A., Hutchings, J.A. & McIntyre, T.M. 2004",0.998586778282348,0.027027027027027,"ZCOR",51,"Koops, M.A., Hutchings, J.A. & McIntyre, T.M.","2004","Salvelinus_fontinalis","no","wild","single",40,6.08276253029822,0.998586778282348,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Koops, M.A., Hutchings, J.A. & McIntyre, T.M. 2004",1.1849305459441,0.0222222222222222,"ZCOR",51,"Koops, M.A., Hutchings, J.A. & McIntyre, T.M.","2004","Salvelinus_fontinalis","no","wild","single",48,6.70820393249937,1.1849305459441,"CRAN",NA,NA,"CRAN"
"metadat_dat.lim2014#2","metadat","dat.lim2014","Studies on the Association Between Maternal Size, Offspring Size, and Number of Offsprings","Koops, M.A., Hutchings, J.A. & McIntyre, T.M. 2004",1.14472790077613,0.0208333333333333,"ZCOR",51,"Koops, M.A., Hutchings, J.A. & McIntyre, T.M.","2004","Salvelinus_fontinalis","no","wild","single",51,6.92820323027551,1.14472790077613,"CRAN",NA,NA,"CRAN"
