"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","modela","modelb","contrast","estimate","df","tratio","pvalue","pvaluesignif","precision","abs_yi","source","repo","branch","repo_license"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",11,10.0568474528283,0.382486936331608,"estimate","(bert-base-uncased)","(gpt2-medium)","(bert-base-uncased) - (gpt2-medium)",10.0568474528283,1881.00000000257,16.2612362429181,7.4527123188669e-55,"***",1.61693177898854,10.0568474528283,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",12,2.77632245622833,0.382486936331608,"estimate","(bert-base-uncased)","(gpt2-large)","(bert-base-uncased) - (gpt2-large)",2.77632245622833,1881.00000000231,4.4891240081951,1.11717015233652e-05,"***",1.61693177898854,2.77632245622833,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",13,2.66373087602919,0.382486936331607,"estimate","(bert-base-uncased)","(gpt2-xl)","(bert-base-uncased) - (gpt2-xl)",2.66373087602919,1881.00000000231,4.30707110412457,2.50391965159993e-05,"***",1.61693177898854,2.66373087602919,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",14,3.73070340948641,0.382486936331607,"estimate","(bert-base-uncased)","(Llama-3.2-1B)","(bert-base-uncased) - (Llama-3.2-1B)",3.73070340948641,1881.00000000231,6.03229290077946,3.3233558835811e-09,"***",1.61693177898854,3.73070340948641,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",15,1.63493468419364,0.382486936331608,"estimate","(bert-base-uncased)","(Llama-3.2-3B)","(bert-base-uncased) - (Llama-3.2-3B)",1.63493468419364,1881.00000000231,2.64357784744329,0.0101394147257205,"*",1.61693177898854,1.63493468419364,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",16,1.62842235971366,0.382486936331608,"estimate","(bert-base-uncased)","(Llama-3.1-8B)","(bert-base-uncased) - (Llama-3.1-8B)",1.62842235971366,1881.00000000231,2.63304786303652,0.0103909689888559,"*",1.61693177898854,1.62842235971366,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",17,3.38958720540658,0.382486936331608,"estimate","(bert-base-uncased)","(Qwen2.5-1.5B)","(bert-base-uncased) - (Qwen2.5-1.5B)",3.38958720540658,1881.00000000231,5.48073127007485,7.61076230465342e-08,"***",1.61693177898854,3.38958720540658,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",18,3.61149848528978,0.382486936331608,"estimate","(bert-base-uncased)","(Qwen2.5-3B)","(bert-base-uncased) - (Qwen2.5-3B)",3.61149848528978,1881.00000000205,5.83954667063402,1.03444779483357e-08,"***",1.61693177898854,3.61149848528978,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",19,4.50620268642482,0.382486936331607,"estimate","(bert-base-uncased)","(Qwen2.5-7B)","(bert-base-uncased) - (Qwen2.5-7B)",4.50620268642482,1881.00000000205,7.28622232624382,8.95924912447726e-13,"***",1.61693177898854,4.50620268642482,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",20,6.16094011475027,0.382486936331615,"estimate","(bert-large-uncased)","(bert-base-multilingual-uncased)","(bert-large-uncased) - (bert-base-multilingual-uncased)",6.16094011475027,1881.00000000153,9.9618198599849,2.08905375161195e-22,"***",1.61693177898852,6.16094011475027,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",21,9.44775922468327,0.382486936331615,"estimate","(bert-large-uncased)","(roberta-base)","(bert-large-uncased) - (roberta-base)",9.44775922468327,1881.00000000153,15.2763821306223,5.56390624334181e-49,"***",1.61693177898852,9.44775922468327,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",22,7.76438897501539,0.382486936331615,"estimate","(bert-large-uncased)","(roberta-large)","(bert-large-uncased) - (roberta-large)",7.76438897501539,1881.00000000153,12.5544872781305,3.53362643709528e-34,"***",1.61693177898852,7.76438897501539,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",23,12.9874093269772,0.382486936331615,"estimate","(bert-large-uncased)","(xlm-roberta-base)","(bert-large-uncased) - (xlm-roberta-base)",12.9874093269772,1881.00000000153,20.9997548675213,6.80528290648997e-87,"***",1.61693177898852,12.9874093269772,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",24,11.2433454131094,0.382486936331615,"estimate","(bert-large-uncased)","(xlm-roberta-large)","(bert-large-uncased) - (xlm-roberta-large)",11.2433454131094,1881.00000000153,18.1797225006014,4.31459564181229e-67,"***",1.61693177898852,11.2433454131094,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",25,-3.63191177152211,0.382486936331615,"estimate","(bert-large-uncased)","(deberta-v3-base)","(bert-large-uncased) - (deberta-v3-base)",-3.63191177152211,1881.00000000153,-5.8725535618566,8.58714161079576e-09,"***",1.61693177898852,3.63191177152211,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",26,-4.5083339965683,0.382486936331615,"estimate","(bert-large-uncased)","(deberta-v3-large)","(bert-large-uncased) - (deberta-v3-large)",-4.5083339965683,1881.00000000153,-7.28966850934561,8.82836077065741e-13,"***",1.61693177898852,4.5083339965683,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",27,2.76718005375993,0.382486936331615,"estimate","(bert-large-uncased)","(mdeberta-v3-base)","(bert-large-uncased) - (mdeberta-v3-base)",2.76718005375993,1881.00000000153,4.4743413671076,1.18723241240863e-05,"***",1.61693177898852,2.76718005375993,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",28,11.2382770781601,0.382486936331615,"estimate","(bert-large-uncased)","gpt2","(bert-large-uncased) - gpt2",11.2382770781601,1881.00000000153,18.1715273487554,4.61107005270832e-67,"***",1.61693177898852,11.2382770781601,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",29,12.3677976796287,0.382486936331615,"estimate","(bert-large-uncased)","(gpt2-medium)","(bert-large-uncased) - (gpt2-medium)",12.3677976796287,1881.00000000153,19.9978851042921,1.2654120982229e-79,"***",1.61693177898852,12.3677976796287,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",30,5.08727268302865,0.382486936331615,"estimate","(bert-large-uncased)","(gpt2-large)","(bert-large-uncased) - (gpt2-large)",5.08727268302865,1881.00000000153,8.22577286956923,7.38486370594756e-16,"***",1.61693177898852,5.08727268302865,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",31,4.97468110282951,0.382486936331615,"estimate","(bert-large-uncased)","(gpt2-xl)","(bert-large-uncased) - (gpt2-xl)",4.97468110282951,1881.00000000153,8.0437199654987,3.02193261620472e-15,"***",1.61693177898852,4.97468110282951,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",32,6.04165363628673,0.382486936331615,"estimate","(bert-large-uncased)","(Llama-3.2-1B)","(bert-large-uncased) - (Llama-3.2-1B)",6.04165363628673,1881.00000000127,9.76894176215357,1.24830959959026e-21,"***",1.61693177898852,6.04165363628673,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",33,3.94588491099397,0.382486936331615,"estimate","(bert-large-uncased)","(Llama-3.2-3B)","(bert-large-uncased) - (Llama-3.2-3B)",3.94588491099397,1881.00000000127,6.38022670881744,4.01793061087688e-10,"***",1.61693177898852,3.94588491099397,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",34,3.93937258651398,0.382486936331615,"estimate","(bert-large-uncased)","(Llama-3.1-8B)","(bert-large-uncased) - (Llama-3.1-8B)",3.93937258651398,1881.00000000127,6.36969672441067,4.25689897330694e-10,"***",1.61693177898852,3.93937258651398,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",35,5.7005374322069,0.382486936331615,"estimate","(bert-large-uncased)","(Qwen2.5-1.5B)","(bert-large-uncased) - (Qwen2.5-1.5B)",5.7005374322069,1881.00000000127,9.21738013144897,1.87596678067479e-19,"***",1.61693177898852,5.7005374322069,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",36,5.9224487120901,0.382486936331615,"estimate","(bert-large-uncased)","(Qwen2.5-3B)","(bert-large-uncased) - (Qwen2.5-3B)",5.9224487120901,1881.00000000127,9.57619553200813,7.32090170094085e-21,"***",1.61693177898852,5.9224487120901,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",37,6.81715291322515,0.382486936331615,"estimate","(bert-large-uncased)","(Qwen2.5-7B)","(bert-large-uncased) - (Qwen2.5-7B)",6.81715291322515,1881.00000000127,11.0228711876179,5.95941513545237e-27,"***",1.61693177898852,6.81715291322515,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",38,3.286819109933,0.382486936331615,"estimate","(bert-base-multilingual-uncased)","(roberta-base)","(bert-base-multilingual-uncased) - (roberta-base)",3.286819109933,1881.00000000153,5.31456227063743,1.87839111148344e-07,"***",1.61693177898852,3.286819109933,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",39,1.60344886026512,0.382486936331615,"estimate","(bert-base-multilingual-uncased)","(roberta-large)","(bert-base-multilingual-uncased) - (roberta-large)",1.60344886026512,1881.00000000153,2.59266741814559,0.0116145352420075,"*",1.61693177898852,1.60344886026512,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",40,6.8264692122269,0.382486936331615,"estimate","(bert-base-multilingual-uncased)","(xlm-roberta-base)","(bert-base-multilingual-uncased) - (xlm-roberta-base)",6.8264692122269,1881.00000000153,11.0379350075364,5.25612863549287e-27,"***",1.61693177898852,6.8264692122269,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",41,5.08240529835915,0.382486936331615,"estimate","(bert-base-multilingual-uncased)","(xlm-roberta-large)","(bert-base-multilingual-uncased) - (xlm-roberta-large)",5.08240529835915,1881.00000000153,8.21790264061655,7.78331347411289e-16,"***",1.61693177898852,5.08240529835915,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",42,-9.79285188627238,0.382486936331615,"estimate","(bert-base-multilingual-uncased)","(deberta-v3-base)","(bert-base-multilingual-uncased) - (deberta-v3-base)",-9.79285188627238,1881.00000000153,-15.8343734218415,3.0342563066661e-52,"***",1.61693177898852,9.79285188627238,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",43,-10.6692741113186,0.382486936331615,"estimate","(bert-base-multilingual-uncased)","(deberta-v3-large)","(bert-base-multilingual-uncased) - (deberta-v3-large)",-10.6692741113186,1881.00000000153,-17.2514883693305,5.00764012841616e-61,"***",1.61693177898852,10.6692741113186,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",44,-3.39376006099033,0.382486936331615,"estimate","(bert-base-multilingual-uncased)","(mdeberta-v3-base)","(bert-base-multilingual-uncased) - (mdeberta-v3-base)",-3.39376006099033,1881.00000000153,-5.48747849287729,7.39179943717914e-08,"***",1.61693177898852,3.39376006099033,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",45,5.07733696340987,0.382486936331615,"estimate","(bert-base-multilingual-uncased)","gpt2","(bert-base-multilingual-uncased) - gpt2",5.07733696340987,1881.00000000153,8.2097074887705,8.22522035450227e-16,"***",1.61693177898852,5.07733696340987,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",46,6.20685756487839,0.382486936331615,"estimate","(bert-base-multilingual-uncased)","(gpt2-medium)","(bert-base-multilingual-uncased) - (gpt2-medium)",6.20685756487839,1881.00000000153,10.0360652443072,1.05368488797544e-22,"***",1.61693177898852,6.20685756487839,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",47,-1.07366743172161,0.382486936331615,"estimate","(bert-base-multilingual-uncased)","(gpt2-large)","(bert-base-multilingual-uncased) - (gpt2-large)",-1.07366743172161,1881.00000000153,-1.73604699041567,0.0946786824676219,"ns",1.61693177898852,1.07366743172161,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",48,-1.18625901192076,0.382486936331615,"estimate","(bert-base-multilingual-uncased)","(gpt2-xl)","(bert-base-multilingual-uncased) - (gpt2-xl)",-1.18625901192076,1881.00000000153,-1.9180998944862,0.0664393833729553,"ns",1.61693177898852,1.18625901192076,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
"gh_neurothew_exploring-homonym-rep-in-llm_statistics_results_df_en_model_diff_on_best_dscore.csv","neurothew","statistics/results/df_en_model_diff_on_best_dscore.csv","neurothew / exploring-homonym-rep-in-llm / statistics/results/df_en_model_diff_on_best_dscore.csv",49,-0.119286478463542,0.382486936331615,"estimate","(bert-base-multilingual-uncased)","(Llama-3.2-1B)","(bert-base-multilingual-uncased) - (Llama-3.2-1B)",-0.119286478463542,1881.00000000153,-0.192878097831331,0.860769622752694,"ns",1.61693177898852,0.119286478463542,"GitHub","exploring-homonym-rep-in-llm","main","MIT"
